doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status
_0665bace3ef8,_0665bace3ef8_u007,"目前台灣這一塊來說,大家對於資安的不設防可說是突破天際。",claim,"2. #網路攻擊:中國駭客的能力非常強,高於世界平均,而資安不是只有政府要做,是全民都要做。",我們能做的就只有不斷宣導。,[],[],False,,08762194db89bff15c17a6a1016cf457,False,01_Hou_X_datasets,2023-11-02 22:17:00,"目前台灣這一塊來說,大家對於資安的不設防可說是突破天際。",True,institution_only,False,,False,KEEP,0.7087258100509644,,,False,REVIEW
_0665bace3ef8,_0665bace3ef8_u010,"3. #統戰工作:因為兩國龐大的交流紅利與聲量,使得反制統戰工作非常麻煩。",context,"必要的時候,可能必須立法。","連徐春鶯這種明擺著跟統戰部聯絡的,都還可以被考慮當不分區立委,然後我們台灣人還沒什麼反應。",[],[],False,,70bbed0dd0c8d6ddd26bbbc27293e7a8,False,01_Hou_X_datasets,2023-11-02 22:17:00,"3. #統戰工作:因為兩國龐大的交流紅利與聲量,使得反制統戰工作非常麻煩。",True,institution_only,False,,False,KEEP,0.616117000579834,,,False,REVIEW
_0665bace3ef8,_0665bace3ef8_u018,"選錯了人,就是把地方直接推向與中國經濟結盟的深淵。",context,"台灣每次地方選舉大家都以為沒有中國因素,殊不知中國統戰重點就是地方。","這邊民間最努力的是經濟民主聯合,是當年反服貿成立的團體,也是最符合反服貿精神的團體(與中國的經濟協議),結果318之後,大家跑去追的政治明星現在對經濟戰的態度是長成什麼樣子,XXX。",[],[],False,,8f49e13d59efef73d35e2175fe52144a,False,01_Hou_X_datasets,2023-11-02 22:17:00,"選錯了人,就是把地方直接推向與中國經濟結盟的深淵。",True,institution_only,False,,False,KEEP,0.629045844078064,,,True,REVIEW
_0665bace3ef8,_0665bace3ef8_u019,"這邊民間最努力的是經濟民主聯合,是當年反服貿成立的團體,也是最符合反服貿精神的團體(與中國的經濟協議),結果318之後,大家跑去追的政治明星現在對經濟戰的態度是長成什麼樣子,XXX。",context,"選錯了人,就是把地方直接推向與中國經濟結盟的深淵。","6. #情報戰:自從馬英九時代把國安人員從中國叫回來,然後開放中國各單位自由來台灣之後,情報戰可以說是輸到脫褲,等到之後要彌補的時候又發生國安人員的資料外洩(駭客攻擊)。",[],[],False,,4072ffe75f9b66dfeb3db88925f5cedd,False,01_Hou_X_datasets,2023-11-02 22:17:00,"這邊民間最努力的是經濟民主聯合,是當年反服貿成立的團體,也是最符合反服貿精神的團體(與中國的經濟協議),結果318之後,大家跑去追的政治明星現在對經濟戰的態度是長成什麼樣子,XXX。",True,institution_only,False,,False,KEEP,0.6459028720855713,,,True,REVIEW
_0665bace3ef8,_0665bace3ef8_u021,"現在要彌補,就是乾脆讓全民能夠有蒐集情報的能力作反制,這也是黑熊學院現在在努力的事,然後我現在和研究統戰的同伴也在編寫情報蒐集的教科書。",context,"6. #情報戰:自從馬英九時代把國安人員從中國叫回來,然後開放中國各單位自由來台灣之後,情報戰可以說是輸到脫褲,等到之後要彌補的時候又發生國安人員的資料外洩(駭客攻擊)。","7. #輿論戰(認知作戰):不用我說,台灣最慘的領域。",[],[],False,,99105190d46648b74f9f9512715cc6d2,False,01_Hou_X_datasets,2023-11-02 22:17:00,"現在要彌補,就是乾脆讓全民能夠有蒐集情報的能力作反制,這也是黑熊學院現在在努力的事,然後我現在和研究統戰的同伴也在編寫情報蒐集的教科書。",True,institution_only,False,,False,KEEP,0.5182331800460815,,,False,REVIEW
_0665bace3ef8,_0665bace3ef8_u023,"一方面跟統戰不設防有關,因為從1949年開始,中國在台灣放謠言不是書面而已,而是在地方上到處透過代理人放謠言,後來才慢慢開始變成買報紙、買媒體、買地下電台,到現在的買粉專、經營中國社群平台,並搭配駭客攻擊。",context,"7. #輿論戰(認知作戰):不用我說,台灣最慘的領域。","我們民主實驗室從四年多前成立到現在都在研究這些,但礙於資源,無法去發展太多反制方法。",[],[],False,,d12dbd57622225d225fde989767e3fe6,False,01_Hou_X_datasets,2023-11-02 22:17:00,"一方面跟統戰不設防有關,因為從1949年開始,中國在台灣放謠言不是書面而已,而是在地方上到處透過代理人放謠言,後來才慢慢開始變成買報紙、買媒體、買地下電台,到現在的買粉專、經營中國社群平台,並搭配駭客攻擊。",True,institution_only,False,,False,KEEP,0.689456045627594,,,False,REVIEW
_0665bace3ef8,_0665bace3ef8_u025,"政府雖然針對假消息有一套,但是對於陰謀論可說是很難反擊。",claim,"我們民主實驗室從四年多前成立到現在都在研究這些,但礙於資源,無法去發展太多反制方法。","這邊能夠做的其實必須跟前面的能力搭配:當大家都能夠有基本的情搜能力,自然就容易辨別有沒有中國在背後操作。",[],[],False,,f0d2a615065932669834a0a5abc0bce8,False,01_Hou_X_datasets,2023-11-02 22:17:00,"政府雖然針對假消息有一套,但是對於陰謀論可說是很難反擊。",True,institution_only,False,,False,KEEP,0.5735936164855957,,,False,REVIEW
_0665bace3ef8,_0665bace3ef8_u035,"沒有敵我意識,反制統戰也不會有效果;",context,"比如說,沒有敵我意識,國軍有再強的武器也沒用;","沒有敵我意識,反制輿論戰也推不起來。",[],[],False,,a132ea0d1a169d1eb327286ca602faf7,False,01_Hou_X_datasets,2023-11-02 22:17:00,"沒有敵我意識,反制統戰也不會有效果;",True,institution_only,False,,False,REVIEW,0.5012718439102173,,,False,REVIEW
_0665bace3ef8,_0665bace3ef8_u037,敵我意識包含兩個層次:對自己的認識(轉型正義)跟對中國的認識(理解敵人)。,context,"沒有敵我意識,反制輿論戰也推不起來。","黑熊學院主要在建立對敵人的認知和基本防禦的工作(後勤),但因為我能力不足,很多人還是不夠認識,更不要說造謠的聲音從不間斷;",[],[],False,,c3b4f0fec77a03771b222cc1a596ba38,False,01_Hou_X_datasets,2023-11-02 22:17:00,敵我意識包含兩個層次:對自己的認識(轉型正義)跟對中國的認識(理解敵人)。,True,institution_only,False,,False,KEEP,0.6187176704406738,,,True,REVIEW
_0665bace3ef8,_0665bace3ef8_u041,"中資相關議題得不到民眾關注,大家可能還更喜歡聽政治人物開直播和跳舞?",context,"輿論戰的部份Tiktok成為主戰場已經很麻煩了,更不要講一堆在地協力者;","外交戰算是比較能夠撐住,但需要盟友的士氣持續(不要小看中國策反其他國家的能力);",[],[],False,,279dd986ce318cce28751b987f892737,False,01_Hou_X_datasets,2023-11-02 22:17:00,"中資相關議題得不到民眾關注,大家可能還更喜歡聽政治人物開直播和跳舞?",True,institution_only,False,,False,KEEP,0.5696002244949341,,,False,REVIEW
_0665bace3ef8,_0665bace3ef8_u043,"反制統戰可說是一敗塗地,如果大家對這點再不醒來,第五縱隊和假消息就足夠滅掉我們。",claim,"外交戰算是比較能夠撐住,但需要盟友的士氣持續(不要小看中國策反其他國家的能力);","至於國防,很多軍人是值得尊敬的,國防的問題是在制度,所以可能必須在體制內改革,並且搭配民間已經建立的能量,最後關於資安,我覺得目前只能... 聽天由命?",[],[],False,,2bb7e07b00ec72fbb0a62794922afdc7,False,01_Hou_X_datasets,2023-11-02 22:17:00,"反制統戰可說是一敗塗地,如果大家對這點再不醒來,第五縱隊和假消息就足夠滅掉我們。",True,institution_only,False,,False,KEEP,0.6334696412086487,,,False,REVIEW
_3014b62163b4,_3014b62163b4_u005,What’s stopping you?,context,fauna: it’s all here waiting for you!,Come visit #Taiwan🇹🇼!,[],[],False,,51c56ed7ec798247c9772bce077a4f66,False,01_Hou_X_datasets,2023-01-25 07:16:00,What’s stopping you?,True,institution_only,False,,False,REVIEW,0.30513274669647217,,,False,REVIEW
