doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status,_source_file,_corpus_tier
_e31ff1de0f86,_e31ff1de0f86_u004,"曾淑慧是婦產科醫師出身,完成公費服務6年期間後,到桃園市衛生所擔任醫師兼主任,因緣際會再到疾管署,一路從科長到感染管制與生物安全組組長,過程中曾負責醫療及長照機構感染管制業務、抗生素管理、實驗室生物安全等。",context,,"莊人祥也透露,在武漢肺炎(新型冠狀病毒病,COVID-19)疫情期間,每當羅一鈞發現國際疫情變化,動員蒐集資料與分析時,很多有關醫療照護機構的感染管制指引,就是由曾淑慧與其督導成員、專家共同研擬,是防疫團隊的重要人物。",[],[],False,,6f9b1708f25ea9f720a66ba21cf68197,False,02_Ke_ltn_news,2023-03-07 20:16:06,"曾淑慧是婦產科醫師出身,完成公費服務6年期間後,到桃園市衛生所擔任醫師兼主任,因緣際會再到疾管署,一路從科長到感染管制與生物安全組組長,過程中曾負責醫療及長照機構感染管制業務、抗生素管理、實驗室生物安全等。",True,institution_only,True,gate: strong_anchor,False,REVIEW,0.2616481184959411,,,True,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1
_e31ff1de0f86,_e31ff1de0f86_u005,"莊人祥也透露,在武漢肺炎(新型冠狀病毒病,COVID-19)疫情期間,每當羅一鈞發現國際疫情變化,動員蒐集資料與分析時,很多有關醫療照護機構的感染管制指引,就是由曾淑慧與其督導成員、專家共同研擬,是防疫團隊的重要人物。",context,"曾淑慧是婦產科醫師出身,完成公費服務6年期間後,到桃園市衛生所擔任醫師兼主任,因緣際會再到疾管署,一路從科長到感染管制與生物安全組組長,過程中曾負責醫療及長照機構感染管制業務、抗生素管理、實驗室生物安全等。",,[],[],True,,69a0e6029138cf9625c6995aa7b624c2,False,02_Ke_ltn_news,2023-03-07 20:16:06,"莊人祥也透露,在武漢肺炎(新型冠狀病毒病,COVID-19)疫情期間,每當羅一鈞發現國際疫情變化,動員蒐集資料與分析時,很多有關醫療照護機構的感染管制指引,就是由曾淑慧與其督導成員、專家共同研擬,是防疫團隊的重要人物。",True,institution_only,True,gate: 3 inst terms,False,REVIEW,0.4019075036048889,,,False,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1
_5f8d5f8e2616,_5f8d5f8e2616_u000,"2024總統候選人辯論會今(30)日下午登場,民進黨總統候選人賴清德穿著深藍色西裝、配戴常見的紫色領帶率先抵達會場。",context,,"〔記者陳政宇/台北報導〕2024總統候選人辯論會今(30)日下午登場,藍綠白3方正面交鋒。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]","[""辯論|procedure""]",True,debate/manifesto,4d8598ca3ca7d856052e860ab046d7d4,False,02_Ke_ltn_news,2023-12-30 13:28:05,"2024總統候選人辯論會今(30)日下午登場,民進黨總統候選人賴清德穿著深藍色西裝、配戴常見的紫色領帶率先抵達會場。",True,cooccur: actor×institution,True,gate: actor×inst,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1
_5f8d5f8e2616,_5f8d5f8e2616_u001,"〔記者陳政宇/台北報導〕2024總統候選人辯論會今(30)日下午登場,藍綠白3方正面交鋒。",context,"2024總統候選人辯論會今(30)日下午登場,民進黨總統候選人賴清德穿著深藍色西裝、配戴常見的紫色領帶率先抵達會場。","民進黨總統候選人賴清德穿著深藍色西裝、配戴常見的紫色領帶率先抵達會場,國民黨侯友宜、民眾黨柯文哲隨後也相繼到場。",[],"[""辯論|procedure""]",True,debate/manifesto,85511e02f6255f7386c0672cf047764d,False,02_Ke_ltn_news,2023-12-30 13:28:05,"(記者廖振輝攝) 2023/12/30 13:28 〔記者陳政宇/台北報導〕2024總統候選人辯論會今(30)日下午登場,藍綠白3方正面交鋒。",True,institution_only,True,gate: core_election,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1
_5f8d5f8e2616,_5f8d5f8e2616_u002,"民進黨總統候選人賴清德穿著深藍色西裝、配戴常見的紫色領帶率先抵達會場,國民黨侯友宜、民眾黨柯文哲隨後也相繼到場。",context,"〔記者陳政宇/台北報導〕2024總統候選人辯論會今(30)日下午登場,藍綠白3方正面交鋒。","唯一一場總統候選人辯論會今日下午2時在公視登場,由自由時報等11家媒體共同主辦,賴清德、侯友宜、以及柯文哲將透過申論、媒體提問、候選人交互詰問,以及結論等四階段直球對決。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}, {""name"": ""國民黨"", ""party"": ""KMT""}, {""name"": ""民眾黨"", ""party"": ""TPP""}]",[],False,,e955c5ef75523f2ee7a44c342664be26,False,02_Ke_ltn_news,2023-12-30 13:28:05,"民進黨總統候選人賴清德穿著深藍色西裝、配戴常見的紫色領帶率先抵達會場,國民黨侯友宜、民眾黨柯文哲隨後也相繼到場。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.5011706352233887,,,True,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1
_5f8d5f8e2616,_5f8d5f8e2616_u004,"唯一一場總統候選人辯論會今日下午2時在公視登場,由自由時報等11家媒體共同主辦,賴清德、侯友宜、以及柯文哲將透過申論、媒體提問、候選人交互詰問,以及結論等四階段直球對決。",context,"民進黨總統候選人賴清德穿著深藍色西裝、配戴常見的紫色領帶率先抵達會場,國民黨侯友宜、民眾黨柯文哲隨後也相繼到場。","侯友宜在12時40分左右抵達,同樣穿著深藍色西裝,但配戴藍色點點領帶,搭配中華民國國旗的徽章。","[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""柯文哲"", ""party"": ""TPP""}]","[""辯論|procedure""]",True,debate/manifesto,b3e4ac9fa54a0ad2e4613b42a2973431,False,02_Ke_ltn_news,2023-12-30 13:28:05,"唯一一場總統候選人辯論會今日下午2時在公視登場,由自由時報等11家媒體共同主辦,賴清德、侯友宜、以及柯文哲將透過申論、媒體提問、候選人交互詰問,以及結論等四階段直球對決。",True,cooccur: actor×institution,True,gate: actor×inst,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1
_5f8d5f8e2616,_5f8d5f8e2616_u006,"侯友宜在12時40分左右抵達,同樣穿著深藍色西裝,但配戴藍色點點領帶,搭配中華民國國旗的徽章。",context,"唯一一場總統候選人辯論會今日下午2時在公視登場,由自由時報等11家媒體共同主辦,賴清德、侯友宜、以及柯文哲將透過申論、媒體提問、候選人交互詰問,以及結論等四階段直球對決。","據指出,賴清德邀請各領域專業人士出席今天的辯論會,希望負責任地向各界報告他將如何以「國家希望工程」打造民主和平、創新繁榮、公義永續的台灣。","[{""name"": ""侯友宜"", ""party"": ""KMT""}]","[""國旗|symbol""]",False,,31daf9fbee4d5c4a6a95b09d0275fc55,False,02_Ke_ltn_news,2023-12-30 13:28:05,"侯友宜在12時40分左右抵達,同樣穿著深藍色西裝,但配戴藍色點點領帶,搭配中華民國國旗的徽章。",True,cooccur: actor×institution,True,gate: actor×inst,False,REVIEW,0.3484070301055908,,,True,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1
_5f8d5f8e2616,_5f8d5f8e2616_u008,"據指出,賴清德邀請各領域專業人士出席今天的辯論會,希望負責任地向各界報告他將如何以「國家希望工程」打造民主和平、創新繁榮、公義永續的台灣。",claim,"侯友宜在12時40分左右抵達,同樣穿著深藍色西裝,但配戴藍色點點領帶,搭配中華民國國旗的徽章。","輔選人士透露,受邀預計出席的學者專家及實務工作者包括,新境界文教基金會副董事長童子賢、青平台顧問中研院院士朱敬一、台灣經濟研究院院長張建一、數位經濟暨產業發展協會理事長陳正然、台灣智庫執行長呂曜志、中研院台灣史研究所研究員吳叡人、中華經濟研究院WTO及RTA中心副執行長顏慧欣、導演楊力州、彭婉如文教基金會執行長王兆慶、公民科技社群參與者侯宜秀律師等人。","[{""name"": ""賴清德"", ""party"": ""DPP""}]","[""辯論|procedure""]",True,debate/manifesto,b15e9559f3d649144be55dbe98fdc11e,False,02_Ke_ltn_news,2023-12-30 13:28:05,"據指出,賴清德邀請各領域專業人士出席今天的辯論會,希望負責任地向各界報告他將如何以「國家希望工程」打造民主和平、創新繁榮、公義永續的台灣。",True,cooccur: actor×institution,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1
_5f8d5f8e2616,_5f8d5f8e2616_u009,"輔選人士透露,受邀預計出席的學者專家及實務工作者包括,新境界文教基金會副董事長童子賢、青平台顧問中研院院士朱敬一、台灣經濟研究院院長張建一、數位經濟暨產業發展協會理事長陳正然、台灣智庫執行長呂曜志、中研院台灣史研究所研究員吳叡人、中華經濟研究院WTO及RTA中心副執行長顏慧欣、導演楊力州、彭婉如文教基金會執行長王兆慶、公民科技社群參與者侯宜秀律師等人。",context,"據指出,賴清德邀請各領域專業人士出席今天的辯論會,希望負責任地向各界報告他將如何以「國家希望工程」打造民主和平、創新繁榮、公義永續的台灣。","此外,賴清德昨晚出席民進黨舉辦的社群活動時,也直攻「藍白合」告吹一事說,他今天要辯論的兩位對手,今年曖昧大半年、最後卻翻桌破局,盼大家準時收看辯論會、為他加油。",[],[],False,,572b53f9aade2593aee20d36de91a603,False,02_Ke_ltn_news,2023-12-30 13:28:05,"輔選人士透露,受邀預計出席的學者專家及實務工作者包括,新境界文教基金會副董事長童子賢、青平台顧問中研院院士朱敬一、台灣經濟研究院院長張建一、數位經濟暨產業發展協會理事長陳正然、台灣智庫執行長呂曜志、中研院台灣史研究所研究員吳叡人、中華經濟研究院WTO及RTA中心副執行長顏慧欣、導演楊力州、彭婉如文教基金會執行長王兆慶、公民科技社群參與者侯宜秀律師等人。",True,institution_only,False,,False,KEEP,0.5924397706985474,,,True,REVIEW,01_news_datasets/02_Ke_ltn_news_units.csv,1
_5f8d5f8e2616,_5f8d5f8e2616_u010,"此外,賴清德昨晚出席民進黨舉辦的社群活動時,也直攻「藍白合」告吹一事說,他今天要辯論的兩位對手,今年曖昧大半年、最後卻翻桌破局,盼大家準時收看辯論會、為他加油。",claim,"輔選人士透露,受邀預計出席的學者專家及實務工作者包括,新境界文教基金會副董事長童子賢、青平台顧問中研院院士朱敬一、台灣經濟研究院院長張建一、數位經濟暨產業發展協會理事長陳正然、台灣智庫執行長呂曜志、中研院台灣史研究所研究員吳叡人、中華經濟研究院WTO及RTA中心副執行長顏慧欣、導演楊力州、彭婉如文教基金會執行長王兆慶、公民科技社群參與者侯宜秀律師等人。",民進黨總統候選人賴清德穿著深藍色西裝、配戴常見的紫色領帶率先抵達會場。,"[{""name"": ""賴清德"", ""party"": ""DPP""}, {""name"": ""民進黨"", ""party"": ""DPP""}]","[""辯論|procedure""]",True,debate/manifesto,40181c04166e6e20674e5abc9d35969a,False,02_Ke_ltn_news,2023-12-30 13:28:05,"此外,賴清德昨晚出席民進黨舉辦的社群活動時,也直攻「藍白合」告吹一事說,他今天要辯論的兩位對手,今年曖昧大半年、最後卻翻桌破局,盼大家準時收看辯論會、為他加油。",True,cooccur: actor×institution,True,gate: actor×inst,True,KEEP,1.0,KEEP,1.0,True,KEEP,01_news_datasets/02_Ke_ltn_news_units.csv,1
