doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status,_source_file,_corpus_tier
_7062b4e735e7,_7062b4e735e7_u002,"謝受訪表示,總統大選時,如果他跟鴻海集團創辦人郭台銘走近,會讓擔任多項黨職的姊姊、立委謝衣鳯非常尷尬,他退黨後,姊弟倆都好做事情。",claim,,"國民黨總統參選人侯友宜昨起到日本訪問三天,他在東京被問到謝典林退黨時回應「尊重,令人遺憾,我會堅定自己的步伐,勇者無懼,繼續往前走」。",[],[],False,,8bdf57c5418e5a1e3e865e2671aceab5,False,03_Lai_ltn_news,2023-08-01 05:30:00,"謝受訪表示,總統大選時,如果他跟鴻海集團創辦人郭台銘走近,會讓擔任多項黨職的姊姊、立委謝衣鳯非常尷尬,他退黨後,姊弟倆都好做事情。",True,institution_only,True,gate: core_election,False,KEEP,0.5702762603759766,,,True,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1
_7062b4e735e7,_7062b4e735e7_u005,"國民黨總統參選人侯友宜昨起到日本訪問三天,他在東京被問到謝典林退黨時回應「尊重,令人遺憾,我會堅定自己的步伐,勇者無懼,繼續往前走」。",claim,"謝受訪表示,總統大選時,如果他跟鴻海集團創辦人郭台銘走近,會讓擔任多項黨職的姊姊、立委謝衣鳯非常尷尬,他退黨後,姊弟倆都好做事情。","國民黨在野期間,他沒有離開過,面對明年的總統大選,他也相當認同必須團結所有力量,才能下架貪腐無能的政府,但局勢演變至今,卻變成同志間互相猜忌的肅殺氣氛。","[{""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,d2f3ba20b03ea2bc42cc444dd267f51e,False,03_Lai_ltn_news,2023-08-01 05:30:00,"國民黨總統參選人侯友宜昨起到日本訪問三天,他在東京被問到謝典林退黨時回應「尊重,令人遺憾,我會堅定自己的步伐,勇者無懼,繼續往前走」。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.6414856910705566,,,True,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1
_7062b4e735e7,_7062b4e735e7_u008,"國民黨在野期間,他沒有離開過,面對明年的總統大選,他也相當認同必須團結所有力量,才能下架貪腐無能的政府,但局勢演變至今,卻變成同志間互相猜忌的肅殺氣氛。",context,"國民黨總統參選人侯友宜昨起到日本訪問三天,他在東京被問到謝典林退黨時回應「尊重,令人遺憾,我會堅定自己的步伐,勇者無懼,繼續往前走」。",,"[{""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,ab0dc3fce43eb51e02ea838ab830d171,False,03_Lai_ltn_news,2023-08-01 05:30:00,"國民黨在野期間,他沒有離開過,面對明年的總統大選,他也相當認同必須團結所有力量,才能下架貪腐無能的政府,但局勢演變至今,卻變成同志間互相猜忌的肅殺氣氛。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.5170979499816895,,,True,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1
_039f496a8fac,_039f496a8fac_u000,"〔記者呂伊萱/台北報導〕美國第一一八屆國會開議三個月,兩黨議員至今已提出十五項挺台法案或決議案。",context,,"外交部表示,這彰顯美國國會友人鍥而不捨幫助台灣的意志,目的是全方面提升台美間的合作關係。",[],[],False,,3bad9faaea3c79807f9dfca98cf3432a,False,03_Lai_ltn_news,2023-04-12 05:30:00,"美國第118屆國會開議至今挺台案 2023/04/12 05:30 〔記者呂伊萱/台北報導〕美國第一一八屆國會開議三個月,兩黨議員至今已提出十五項挺台法案或決議案。",True,institution_only,False,,False,KEEP,0.4766432642936706,,,False,REVIEW,01_news_datasets/03_Lai_ltn_news_units.csv,1
_039f496a8fac,_039f496a8fac_u001,"外交部表示,這彰顯美國國會友人鍥而不捨幫助台灣的意志,目的是全方面提升台美間的合作關係。",claim,"〔記者呂伊萱/台北報導〕美國第一一八屆國會開議三個月,兩黨議員至今已提出十五項挺台法案或決議案。",外交部北美司副司長馬博元昨在外交部例會報告說明近來美國國會對台灣的支持。,[],[],False,,92fa0ed1d273710d62de15c09da38a45,False,03_Lai_ltn_news,2023-04-12 05:30:00,"外交部表示,這彰顯美國國會友人鍥而不捨幫助台灣的意志,目的是全方面提升台美間的合作關係。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,False,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1
_039f496a8fac,_039f496a8fac_u002,外交部北美司副司長馬博元昨在外交部例會報告說明近來美國國會對台灣的支持。,claim,"外交部表示,這彰顯美國國會友人鍥而不捨幫助台灣的意志,目的是全方面提升台美間的合作關係。","馬博元指出,美國第一一八屆國會從今年一月開議以來,兩院兩黨的議員頻繁訪台,包括上週末美國聯邦眾議院外交委員會主席麥考爾所率訪團,「對台支持大家有目共睹」。",[],[],False,,097ce44794676f798c0300a064f8c95e,False,03_Lai_ltn_news,2023-04-12 05:30:00,外交部北美司副司長馬博元昨在外交部例會報告說明近來美國國會對台灣的支持。,True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,False,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1
_039f496a8fac,_039f496a8fac_u003,"馬博元指出,美國第一一八屆國會從今年一月開議以來,兩院兩黨的議員頻繁訪台,包括上週末美國聯邦眾議院外交委員會主席麥考爾所率訪團,「對台支持大家有目共睹」。",claim,外交部北美司副司長馬博元昨在外交部例會報告說明近來美國國會對台灣的支持。,"統計從一月至今,已有共二十位美國國會議員訪台,每一位都明確表達對台灣的支持,顯示美國的跨黨派共識。",[],[],False,,afce9d8876b8a24addfdff64afb4378b,False,03_Lai_ltn_news,2023-04-12 05:30:00,"馬博元指出,美國第一一八屆國會從今年一月開議以來,兩院兩黨的議員頻繁訪台,包括上週末美國聯邦眾議院外交委員會主席麥考爾所率訪團,「對台支持大家有目共睹」。",True,institution_only,True,gate: strong_anchor,False,KEEP,0.5092554688453674,,,False,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1
_039f496a8fac,_039f496a8fac_u004,"統計從一月至今,已有共二十位美國國會議員訪台,每一位都明確表達對台灣的支持,顯示美國的跨黨派共識。",claim,"馬博元指出,美國第一一八屆國會從今年一月開議以來,兩院兩黨的議員頻繁訪台,包括上週末美國聯邦眾議院外交委員會主席麥考爾所率訪團,「對台支持大家有目共睹」。","馬博元續表示,美國新國會開議至今,已有十五項直接支持台灣的法案或決議案被提出,充分展現不遜於上一屆國會的挺台動能。",[],[],False,,ba91b0813286b556e676eceb469f70a4,False,03_Lai_ltn_news,2023-04-12 05:30:00,"統計從一月至今,已有共二十位美國國會議員訪台,每一位都明確表達對台灣的支持,顯示美國的跨黨派共識。",True,institution_only,True,gate: 2 inst terms,False,KEEP,0.5388296842575073,,,False,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1
_039f496a8fac,_039f496a8fac_u005,"馬博元續表示,美國新國會開議至今,已有十五項直接支持台灣的法案或決議案被提出,充分展現不遜於上一屆國會的挺台動能。",claim,"統計從一月至今,已有共二十位美國國會議員訪台,每一位都明確表達對台灣的支持,顯示美國的跨黨派共識。","兩院所提出的友台議案,議題涵蓋加強台美安全合作、支持台灣國際參與、加強對中國侵略的嚇阻、提升台美互動、強化台美經貿關係等各領域。",[],[],False,,37688d9d95891e875d91cfd17963cca4,False,03_Lai_ltn_news,2023-04-12 05:30:00,"馬博元續表示,美國新國會開議至今,已有十五項直接支持台灣的法案或決議案被提出,充分展現不遜於上一屆國會的挺台動能。",True,institution_only,False,,False,KEEP,0.5534191131591797,,,False,REVIEW,01_news_datasets/03_Lai_ltn_news_units.csv,1
_039f496a8fac,_039f496a8fac_u006,"兩院所提出的友台議案,議題涵蓋加強台美安全合作、支持台灣國際參與、加強對中國侵略的嚇阻、提升台美互動、強化台美經貿關係等各領域。",claim,"馬博元續表示,美國新國會開議至今,已有十五項直接支持台灣的法案或決議案被提出,充分展現不遜於上一屆國會的挺台動能。","目的是全方面提升台美間的合作關係,也彰顯美國國會友人鍥而不捨幫助我們的意志。",[],[],False,,73918c86036c3cfb76acd16de2c45329,False,03_Lai_ltn_news,2023-04-12 05:30:00,"兩院所提出的友台議案,議題涵蓋加強台美安全合作、支持台灣國際參與、加強對中國侵略的嚇阻、提升台美互動、強化台美經貿關係等各領域。",True,institution_only,True,gate: 2 inst terms,False,KEEP,0.5486043691635132,,,False,KEEP,01_news_datasets/03_Lai_ltn_news_units.csv,1
