window_id,doc_id,source,date,full_text_with_sentence_marks,l2_set_str,community_id,sampling_weight,interpretive_notes
_d0365f780349_w0004,_d0365f780349,02_Ke_chinatimes_news,,"[5] 矢板在演講時表示,他覺得2024台灣總統大選有一個最重要的詞就是「九二共識」,這是中國要脅台灣的一個重要的奪命索,只要台灣承認九二共識、一個中國的話,台灣問題(台灣議題)就是中國的內政,中國就可以合法的介入各種事情,國際社會就不便介入。 [6] 矢板說選戰起跑後,原本他期待的是一開始3位候選人賴清德、柯文哲、侯友宜,都不承認九二共識,到今年6月中旬為止,3人都不承認九二共識,他以為這場選舉到最後,不管誰當總統,台灣就是贏了。 [7] 但後來,侯友宜接受了有幾個條件之下的九二共識;",L2-01|L2-03|L2-05|L2-06,1,2.009991047304742,
_cf0ec4fec61c_w0003,_cf0ec4fec61c,02_Ke_chinatimes_news,,"[5] 現任總統佐科威(Joko Widodo)則多次強調,印尼會持續支持巴勒斯坦為獨立而抗爭。 [6]  [7]  [8]  [9]  [10] 一名雅加達民眾對中央社說:「從一開始那裡就是巴勒斯坦的土地,所以我更支持巴勒斯坦,我相信這個國家的公民,也就是巴勒斯坦人,實際上是愛好和平,並不希望戰爭發生。」 也有人指出,「巴勒斯坦人是在捍衛自己的家園,因為這塊土地是被以色列侵占的。世上任何人都一定會保衛自己的領土,對不對?」他認為聯合國應該介入,以巴雙方應該能夠和解,找到最好的解決辦法。 [11] 印尼從民間至政府都對巴勒斯坦展現極大支持,專家歸納3個原因,包括歷史淵源、宗教信仰和反殖民主義。",L2-01|L2-03|L2-05,1,2.009970346578376,
_571f7aaea4b7_w0007,_571f7aaea4b7,02_Ke_chinatimes_news,,"[7] 柯文哲主張,台灣要更大力道增加再生能源比例,讓「零碳產業」成為「台灣10年願景工程」,必須在10年內達成電動車輛及充電樁數量翻5倍、達到國家電網智慧化,讓潔淨、穩定、永續、效率成為台灣能源的代名詞。 [8] 他說,能源配置的多樣性與穩定和國家安全息息相關,核電做為重要基載,他主張核二核三延役,盡速體檢核四。 [9]  [10]  [11] 柯文哲說,台灣一邊要大力推動能源轉型、一邊要改善電力管理效率,他會加速更新電網,增加智慧供電與儲電裝置,用高效儲能、智慧增能,建置兼具「集中和分散」搭配的多元電力系統,來因應國際減碳壓力、建構國家能源安全、達到淨零碳排與環境永續的目標。",L2-01|L2-03|L2-05|L2-06|L2-07,1,2.0099237556405583,
_c90cf7fd7c12_w0005,_c90cf7fd7c12,02_Ke_ltn_news,,"[6] 恩史瓦帝三世則引領蔡總統,參觀有許多元首簽名的「南部非洲發展共同體」(SADC)文件,兩人以此為背景合影,隨後見證台史3項合作文件簽署,並以英文發表致詞。 [7]  [8] 這次蔡總統率團來訪,證明兩國邦誼穩健持續茁壯; [9]  [10]  [11]  [12] 恩史瓦帝三世說,他了解台灣在國際場域還不能完整參與,此為史國關切議題,史國會持續推動台灣參與所有聯合國機構,讓台灣能跟世界交流,獲得面對挑戰時所需的資訊。",L2-01|L2-03|L2-05|L2-06,1,2.0098663154492433,
_f79f6a29b86c_w0007,_f79f6a29b86c,02_Ke_chinatimes_news,,"[11] 4月,以台獨聯盟名義在「華盛頓郵報」中刊登廣告,表示台灣在政黨輪替後應該宣布獨立。 [12] 2000年 陳水扁當選總統,辜寬敏出任總統府資政; [13]  [14]  [15]  [16] 2007年 推動「台灣加入聯合國運動」,並在華盛頓郵報及紐約時報刊登廣告,呼籲美國幫助台灣加入聯合國 2007年 推動「台灣加入聯合國運動」,並在華盛頓郵報及紐約時報刊登廣告,呼籲美國幫助台灣加入聯合國 2008年 競選民進黨主席,最後蔡英文勝出 2008年 競選民進黨主席,最後蔡英文勝出 2009年 辜寬敏、姚嘉文、黃崑虎、黃昭堂、高俊明5位發起人,成立「搶救台灣行動聯盟」,展開全國319鄉鎮公民行動巡迴演講,2年共舉辦200多場演講活動。",L2-01|L2-03|L2-07,1,2.0098020478489866,
_fb0e4d768d05_w0001,_fb0e4d768d05,02_Ke_chinatimes_news,,"[1] 賴清德今晚與黨籍新竹市立委參選人林志潔共同成立科技後援會。 [2] 賴清德致詞表示,2016年台灣選對了總統蔡英文,選了正確道路,台灣目前是世界民主模範生,也是世界經濟優等生,同時也證明台灣是世界上一股良善的力量。 [3]  [4] 賴清德說,他的政見包括在政治上維持現狀,國防上提升力量,經濟產業部分則會投資下一代科技創新,希望台灣企業可以立足台灣、布局全球、行銷全世界,讓台灣經濟成為日不落國。",L2-01|L2-03|L2-06|L2-07|L2-08,1,2.009800271795542,
_9b1061ee8d9e_w0004,_9b1061ee8d9e,02_Ke_chinatimes_news,,"[5] 法案主張2758號決議僅承認中華人民共和國政府是聯合國內中國唯一合法代表,未處理台灣與台灣人民在聯合國或任何相關組織的代表權問題,亦沒有在中華人民共和國與台灣關係上採取立場,或包含任何關於台灣主權的聲明。 [6]  [7] 余茂春回憶,1971年時,尼克森政府原本是打算把聯合國安理會席次給中華人民共和國,並讓台灣(中華民國)繼續留在聯合國,但當時擔任美國駐聯大使的老布希(George H. W. Bush)沒把工作做好,讓美國因為程序性問題失敗蒙羞。 [8]  [9]  [10]  [11]  [12] 談到美國國會推動「台灣國際團結法案」的意義,余茂春表示,這在5、6年前是不可能、是難以想像的事,當時國會若碰觸台灣主權或國際地位議題,中國一定會強烈反應,「但現在法案已通過(眾議院),中國卻幾乎沒什麼反應」。",L2-01|L2-03|L2-05,1,2.009795706805866,
meeting1_e7ed23a839fc_w0001,meeting1_e7ed23a839fc,meeting1,,"[1] 还有你刚才在讲说丢掉邦交国,我们在批评政府,你能不能拿出来? [2] 我知道台湾外交有困境,我会去批原我们自己政府。 [3]  [4]  [5] 198 个国家的代表,他们的共事就是减少石化燃料,加速能源转型, 2050 要达到近零碳排化。",L2-01|L2-03|L2-06,1,2.0097562235163675,
_623bc95a2c18_w0007,_623bc95a2c18,02_Ke_chinatimes_news,,"[9] 透過 Google News 邱太三稍早致詞時指出,陸委會設立至今定期會進行民調,台灣的民意確實認為中華民國台灣就是一個主權獨立的國家,這個基本上無爭議。 [10] 在總統蔡英文提出中華民國與中華人民共和國互不隸屬等「四個堅持」下,期待能夠跟對岸做平等互惠的交流跟溝通。 [11] 張瑞昌表示,蕭新煌新書提到要把中國放在國際關係戰略中布局,突破國共內戰的框架,已故日本首相安倍晉三提出印太戰略也帶來改變,而外電報導北約防衛學院校長里提曼(Olivier Rittimann)中將3月底秘訪台灣,凸顯台灣從未像此刻受到國際關注,而愈多人關心台海有助於台灣安全保障。",L2-01|L2-03|L2-05,1,2.0097182642606097,
_0211e51d070d_w0004,_0211e51d070d,02_Ke_chinatimes_news,,"[7] 柯文哲表示,美中對抗是無法避免的事,任何一個台灣政府的領導人物,只能思考在這種對抗下,怎麼找到一個安全的平衡點。 [8]  [9]  [10]  [11] 透過 Google News 對於外界質疑民眾黨協商時退讓,柯文哲表示,如果不是卡在台灣的局勢,以他的個性一定跟國民黨玩,但他覺得不應把國家的安危作為賭注。 [12]  [13] 另一方面,歐盟投資台灣這幾個月全暫停,他請歐盟的代表幫忙投資台灣,結果對方回答「明年1月13日以後再決定」。",L2-01|L2-03|L2-05,1,2.009706980243949,
