window_id,doc_id,source,date,full_text_with_sentence_marks,l2_set_str,community_id,sampling_weight,interpretive_notes
_e7b9d196e730_w0003,_e7b9d196e730,01_Ho_ltn_news,,"[3] 副總統賴清德今天上午前往潮州鎮妙光禪寺禮佛,受到、屏東縣佛教會理事長釋見引、高雄市佛教會理事長圓戒和尚、台南市佛教會理事長旻慧法師、台南信和寺導師意定長老尼等及數百位各宗教團體代表都到場歡迎。 [4]  [5] 釋見引表示,台灣是一個宗教多元的社會,包容各種宗教信仰,宗教不僅給予人民精神上的慰藉,提供國家穩定發展的基石,更是強而有力的社會規範,政府應該重視這難得的「軟實力」,儘快讓宗教相關的法制能夠健全、完善,對於台灣宗教團體的發展必然有著極大的幫助,也更能發揮撫慰人心、安定社會的積極力量。 [6] 賴清德指出,台灣是一個民主的國家、宗教自由的國家,不能和沒有宗教信仰的國家進行統一的工作,希望大家共同努力幫國家推向正確的道路,守護台灣主權、促進民主繁榮,對於釋見引法師會中所提宗教相關法令問題,他承諾帶回內政部等相關部會研議。",L2-01|L2-02|L2-06|L2-07|L2-08,2,2.009994219092242,
_5787e7eef114_w0001,_5787e7eef114,01_Ho_ltn_news,,"[1] 〔記者陳冠備/彰化報導〕立法院國民黨團書記長、彰化縣立委謝衣鳯喊話主張「侯柯配」,並讓郭台銘擔任立法院長,以此在野合作來輔選所有立委,對此,民進黨彰化縣同選區的立委參選人吳音寧批評,謝衣鳯一個月前才說「謝家不是買雙保險」、「黨員不能幫柯站台」,如今說詞反反覆覆,謝家選舉已經不是買雙保險,簡直是包牌! [2] 對於吳音寧批評,謝衣鳯僅表示「不予回應」,並說「吳音寧可以代表民進黨說話嗎? 」 台灣民眾黨中央委員林富男日前投書媒體,建議鴻海創辦人郭台銘出任立法院長,並提出「柯侯配」主張,對此謝衣鳯表示認同,也認為讓國民黨總統參選人侯友宜、民眾黨總統參選人柯文哲搭配為正副總統參選人,鴻海創辦人郭台銘擔任立法院長,輔選所有立委,相信符合國民黨在徵召前的期待等語引起議論。 [3] 同為彰化縣第三選區的立委參選人吳音寧今砲轟,「謝家姊弟不知道在演哪一齣?」,她表示,弟弟彰化縣議長謝典林脫黨支持郭台銘、甚至想幫郭連署,日前謝衣鳯才酸「也許承諾對企業家不重要」,諷刺郭台銘不該違背承諾參選總統,同時也指出,國民黨不希望黨員幫柯文哲站台、助選。",L2-06|L2-07,2,2.009991047304742,
_873d729e2cc3_w0006,_873d729e2cc3,01_Ho_chinatimes_news,,"[8] 侯友宜說,葛來儀是非常了解台灣的學者,她提出嚇阻、加強國防經費與提升自我防衛能力的看法都與自己一樣,他的國防「3D戰略」就是嚇阻(Deterrence)、對話(Dialogue)與降低風險(De-escalation)。 [9]  [10] 侯友宜重申國防3D戰略並表示,他會照中華民國憲法、兩岸人民關係條例做事。 [11] 透過 Google News 針對賴清德說,在蔡總統帶領下,近期台股站上萬七關卡,近幾年經濟一路往上,代表選對人、走對路。",L2-01|L2-05|L2-06|L2-07,2,2.0099874337006676,
_e20e338e5c66_w0002,_e20e338e5c66,01_Ho_ltn_news,,"[6] 當初在台北市議會質詢此事的國民黨議員秦慧珠表示,雙方終於共同進行清點會勘,是好事; [7] 八里污水廠是攸關雙北的民生問題,中央、台北市政府、新北市政府都不該有本位主義,不要用政治的態度解決民生議題。 [8] 在新北市議會質詢的民進黨議員鄭宇恩說,新北市府一直以不符合交接原則為由,不派人參加,現在派員出席,跟之前的立場自相矛盾,如何自圓其說?",L2-06|L2-07,2,2.009986095150119,
_8a6ebc5c0b06_w0000,_8a6ebc5c0b06,01_Ho_ltn_news,,"[1] 〔記者陳昀/台北報導〕衛福部前部長陳時中下午出席「全國台南旅外鄉親賴清德後援會」表示,近來在野黨不斷污衊執政黨的建設,但建設不是只看花多少錢,要從效益綜合判斷,在野黨無視台灣在疫情期間經濟成長的成績,倒果為因、譁眾取寵,以為這樣就能取得政權,大家千萬不要讓這樣的「災難」發生。 [2] 「全國台南旅外鄉親賴清德後援會」下午在台北成立,除了民進黨總統參選人賴清德親臨現場授旗外,包含前總統府秘書長陳唐山、前民進黨主席卓榮泰、台灣國家聯盟總召吳樹民等人也都到場致詞助陣。 [3]  [4] 陳時中指出,台灣在疫情期間經濟成長,是世界奇蹟,在野黨無視這樣的成就,污衊執政黨的成績,這次選舉很多人倒果為因、譁眾取寵,以為這樣就能夠取得政權,但這是台灣的「災難」,千萬不要讓這樣的事情發生。",L2-06|L2-07,2,2.0099758003726294,
_56b9c7c7fccd_w0000,_56b9c7c7fccd,01_Ho_tvbs_news.csv,,"[0] 國民黨總統參選人侯友宜競選辦公室今(30),由競辦議題組召集人柯志恩、新聞組副召集人錢震宇,及發言人江怡臻召開「賴團隊桃花榜」影片發布記者會。 [1] 用俄羅斯娃娃的概念,點出十位上榜的民進黨的大官、立委、家臣到發言人,喚醒賴清德的記憶,也讓民眾看看民進黨縱容桃色事件的本質。 [2] 柯志恩表示,民進黨過去標榜性別平權,對於性騷擾更是強力譴責,然而這些事情發生在自己團隊身上時,卻發現標準完全不一樣,我們不禁要問,到底是「白天的選民不清楚民進黨夜晚的黑」,還是民進黨說的全部都是假?",L2-06|L2-07,2,2.009970346578376,
_6dd655094f83_w0002,_6dd655094f83,01_Ho_ltn_news,,"[3] 今晚祝壽大典場面十分熱鬧,賴清德在前行政院長蘇貞昌、立委張宏陸、羅致政、吳秉叡、蘇巧慧,以及議員戴瑋姍、黃淑君、翁震州陪同下出席,賴清德一路走進會場,群眾支持聲不絕於耳,現場甚至還有法國等多家外媒前往採訪報導。 [4] 蘇貞昌致詞表示,明年台灣及美國的大選舉世矚目,在總統蔡英文的帶領下,全世界都很重視台灣,不只半導體重要,台灣的安全、自由民主都很重要,民主就如同香火,都應該代代傳下去。 [5] 賴清德說,明年的大選對台灣很關鍵,關係到台灣的未來、子孫的幸福,以及健全的體制能否繼續,更重要的事也會影響印太地區、乃至世界的和平。",L2-01|L2-06|L2-07|L2-08,2,2.0099546447258363,
_8fd8747aa1de_w0005,_8fd8747aa1de,01_Ho_chinatimes_news,,"[9] 趙少康向郭台銘喊話回藍營 朱立倫:有不滿都怪我 王金平:盡最大努力邀郭台銘協助選舉 侯友宜說,相信郭台銘還是熱愛中華民國,尤其郭台銘照顧台灣經濟、貢獻很大,是台灣經濟領導一把好手,歡迎郭台銘回來,替台灣打造更蓬勃的經濟; [10] 現在最欠缺的是拚經濟、國家安全與兩岸和平,郭台銘的想法與他們一致,如果郭願意回來他們非常高興,可以帶領國家到更好方向。 [11] 針對侯友宜近期拋出40歲以下青年購屋貸款免付頭期款政見引發討論。",L2-05|L2-06|L2-07,2,2.0099470174893503,
_d2a0bcb07a33_w0007,_d2a0bcb07a33,01_Ho_ltn_news,,"[17] 從長照2.0、社會安全網第二期、補助長照機構住宿費、興建社會住宅等,都投入龐大經費。 [18]  [19] 蔡總統的好政見,賴清德副總統若當選,也會持續推動。 [20] 吳玉琴也提到,2019年7月她從時任立委管碧玲手上接下台灣與印度國會議員友好協會會長一職,不僅曾組團訪問印度,也曾多次接待印度來訪之國會議員。",L2-01|L2-06|L2-07,2,2.009933684984112,
_a3e06b844c94_w0003,_a3e06b844c94,01_Ho_chinatimes_news,,"[3] 他1997年因偵辦轟動全台的白曉燕命案而躍上螢光幕,後又屢破大案,49歲就獲前總統陳水扁拔擢為最年輕警政署長; [4]  [5]  [6] 2022年地方縣市首長選舉,面對恩恩案爭議延燒,最後仍狂掃115萬票,以全台最高票成功連任,參選總統勢不可擋。 [7]  [8] 以「本土藍」形象征戰的侯友宜,不僅知識藍、經濟藍對他有意見,與黨內各派系不熟亦是致命傷。",L2-06|L2-07,2,2.009930845819305,
