window_id,doc_id,source,date,full_text_with_sentence_marks,l2_set_str,community_id,sampling_weight,interpretive_notes
_799c5970c121_w0001,_799c5970c121,03_Lai_ltn_news,,"[2] 立院人權委員會、台灣國會維吾爾連線、民進黨立委王定宇今召開「維吾爾人權悲劇下的婦女與兒童」記者會,除茹仙·阿巴斯(Rushan Abbas),並邀立院人權委員會秘書長吾爾開希、台灣東突厥斯坦協會理事長何朝棟、華盛頓維吾爾研究中心執行主任伊德瑞斯與會,民進黨范雲、蘇巧慧、林楚茵,無黨籍林昶佐,時代力量王婉諭等跨黨派立委均出席聲援。 [3]  [4]  [5]  [6]  [7]  [8]  [9] 伊德瑞斯說,東突厥斯坦曾有自己的政府和軍隊,1949年與中共簽訂和平協議,獲承諾可保有獨立性,但他如今已多年未能聯繫當地的親人,這些人很可能被關入集中營,希望台灣看看西藏、新疆、蒙古和香港,這就是與中共簽和平協議的教訓。 [10] 王定宇提到,立院去年首度通過跨黨派立委提案,要求政府應研議與其他民主國家合作,對中共的種族滅絕惡行提出制裁,這對台灣而言是一個看得見的教訓,東突厥斯坦與中共簽署協議,後代卻付出慘痛代價。",L2-01|L2-02|L2-03|L2-05|L2-07|L2-08,1,2.0099237556405583,
_eb4238862122_w0002,_eb4238862122,03_Lai_ltn_news,,"[4] 柯文哲今天也狂酸,賴清德這段時間努力轉彎,以前自稱是務實台獨的工作者,現在就看到「務實」而已因為「後面都不見了」! [5] 柯文哲說,講到台灣維持現狀,他比較不滿的是,賴清德講就是台獨金孫、其他人講就是中共統一。 [6]  [7] 柯也說,民主政治最可貴就是不管你怎麼做,民意決定一切,領導者想法如脫離民意太多就會被換掉,他認為多數人只是想要和平安全的生活,日子過好一點,老百姓一定不會希望他們的領導者是什麼偉大復興的中國夢。",L2-02|L2-05|L2-08,1,2.009795706805866,
副总统辩论_a4a3572e071e_w0148,副总统辩论_a4a3572e071e,副总统辩论,,"[502] 我们都知道九二共识当中并没有中华民国。 [503] 宪法的存在尤其习近平对岸已经明确提到九二共识就是一中,没有各表。 [504] 萧美琴: 九二共识就是中华人民共和国底下的一国两制那我们面对中国。",L2-01|L2-02|L2-05,1,2.0097562235163675,
_8fc53cc6b2be_w0002,_8fc53cc6b2be,03_Lai_chinatimes_news,,"[25] 副總統賴清德日前過境美國,魏貝珊表示,美國人越意識到台灣,就越願意支持台灣,「而現在越來越多人對台灣感興趣,我們要抓住機會」。 [26] 她告訴記者,如今海內外年輕世代大多帶著「台灣驕傲」與「責任感」,努力找回島嶼的文化與歷史,「隨著台海危機,人們越來越以身為台灣人為榮,想了解台灣與中國的不同之處」。 [27]  [28] 魏貝珊說:「台灣是我的家。身為台、美公民,我想用英文幫忙訴說台灣故事。我們不斷遭到威脅,獲得支持的最好方式,便是透過我們的故事,讓世界感同身受。」 台灣民主需要人民和政府共同守護,她認為,與其邀請外國網紅來台拍攝,更重要的是要強調人民,讓世界同理台灣,展示民主價值,也就是島國的多元,最好的方式就是讓民眾說自己的故事,這也是「台灣製造」的初衷。",L2-02|L2-03|L2-05|L2-06|L2-07|L2-08,1,2.0097182642606097,
总统辩论_e76e2f37b3f6_w0112,总统辩论_e76e2f37b3f6,总统辩论,,[1169] 赖清德: 我们把经济成长的果实分给广大需要帮助的社会大众。 [1170]  [1171]  [1172] 赖清德: 这是我们共同创造的属于台湾的时代一个更有文化自信更有国家尊严的时代一个摆脱依赖中国的经济一个不再屈服于中国压力的时代一个让政府扛起更多责任。 [1173]  [1174]  [1175]  [1176]  [1177]  [1178]  [1179] 赖清德: 请听民意的期待。,L2-01|L2-02|L2-05|L2-06|L2-07,1,2.009706980243949,
_3f61a73d7ddd_w0008,_3f61a73d7ddd,03_Lai_chinatimes_news,,"[16] 至於義務役期明年恢復為1年的爭議,賴副總統表示,蔡總統的規劃是基於全民國防理念,把義務兵役由4個月恢復到1年,這已是一個全民國防概念; [17]  [18]  [19]  [20] 義務役新制一篇看懂 賴副總統指出,若有人主張當選後,義務役期再變回4個月,「我覺得這個是他可能看不清楚(局勢)」,若認為接受九二共識或一個中國原則,甚至簽署和平協定就可以謀得和平,那恐怕未必。 [21] 副總統強調,蔡總統任內為台灣走出一條道路,這些都屬於台灣的資產,他若擔任總統,一定會延續蔡總統路線;",L2-02|L2-05|L2-06|L2-07,1,2.009691763773477,
_05a6ea111183_w0017,_05a6ea111183,03_Lai_chinatimes_news,,"[19] 他說,既然美國對中政策從「脫鉤」轉至「去風險」,就應把相同邏輯應用在台積電上,也就是除某些攸關美國國安零件之外,其他都應由市場決定,而把整個台積電搬到美國在經濟學上並不合理。 [20]  [21]  [22] 他說,零溝通很容易造成軍事誤判,這將對台灣經濟帶來莫大影響。 [23] (譯者:蔡佳敏/核稿:陳亦偉)1120914 彭博專訪 賴清德:中國製造台海緊張 國際紅線就是台灣紅線 侯友宜接受彭博專訪 暢談中國、國防預算與半導體 總統:台灣不尋求軍事對抗 但隨時準備好捍衛民主生活方式 麻生太郎:嚇阻才能避免台海戰爭 台灣須向對手表達動武意志 葛來儀:無論誰成為台灣總統 北京都不會終止施壓 柯文哲與美代表團會面 強調台美關係不因誰執政改變 諾魯與台灣斷交 柯文哲:遺憾但不與中國惡性競爭 投資人權衡美國通膨數據 亞股走勢分歧 彭博2024最值得關注50家企業 台灣聯發科唯一上榜 2025/05/24 13:14 2025/05/23 10:31 2025/05/22 15:22 2025/05/21 19:20 2025/05/20 12:01 2025/05/20 11:57",L2-01|L2-02|L2-05|L2-06|L2-08,1,2.009675097324342,
_a88a38b6f4be_w0003,_a88a38b6f4be,03_Lai_chinatimes_news,,"[5] 另外,賴清德也提到,因應未來5G時代,會在花東加強電信系統建設,希望在花蓮推動軟體園區,若花蓮通訊便捷贏過西部,可吸引各項產業進駐,讓年輕人到花蓮創業,帶動經濟發展。 [6] 賴清德說,觀光可融合原住民族文化推廣,農業部分,政府有責任建立冷鏈系統、幫忙行銷,未來可就近朝日本石垣島和沖繩銷售。 [7] 面對國際情勢,賴清德指出,中美貿易衝突後,俄侵烏、北韓不時發射飛彈進入南韓及日本海域、中國進行軍演,國際社會逐漸分裂成民主及極權兩陣營,台灣應堅定守護民主價值,絕對不向專制極權集團屈服。",L2-02|L2-03|L2-05|L2-07|L2-08,1,2.009662319121432,
_3f61a73d7ddd_w0002,_3f61a73d7ddd,03_Lai_chinatimes_news,,"[7] 賴副總統表示,疑美論應該從中國開始,原因是美中衝突,並希望藉此影響台灣選舉; [8] 目前蔡政府與美國的溝通非常順暢、彼此互信,美國在台協會(AIT)也長期跟台灣社會有溝通,美方瞭解多數台灣人民對美國的情感與信任。 [9] 至於「白宮疑賴論」,副總統指出,只要多思考國際情勢就不難了解,美國的立場是希望台灣出現一個親中政權,還是走向民主國家?",L2-02|L2-05|L2-06|L2-08,1,2.0096189766454953,
_5577e1edad8e_w0000,_5577e1edad8e,03_Lai_chinatimes_news,,"[0] 吳釗燮舉俄烏戰況回擊馬斯克:台灣不是中國一部分 更不能被賣掉 2023/9/14 07:58 (9/22 07:22 更新) (中央社舊金山13日綜合外電報導)擁有社群媒體X的馬斯克(Elon Musk)稱台灣是「中國不可分割的一部分」並堅稱很了解中國後,台灣外交部在前身為推特(Twitter)的X平台發聲回擊。 [1] 馬斯克將台灣比作夏威夷 挨批不懂歷史為中國宣傳 黃仁勳馬斯克祖克伯齊聚美國會山莊 為AI立法監管獻策 英國「獨立報」(Independent)報導,馬斯克參加All-In Podcast節目回答有關中國,以及他在中國事業未來發展的問題時,做了以上表述。 [2]  [3]  [4] 台灣外交部長吳釗燮在社群平台X上對這段評論做出回應,指責馬斯克站在中國和俄羅斯等威權政府一邊。",L2-01|L2-02|L2-05|L2-06|L2-08,1,2.0095855921324146,
_a2da7ad0d2fc_w0004,_a2da7ad0d2fc,03_Lai_ltn_news,,"[7] 但亞銀在一九八六年通過中國入會案時,受到中國片面施壓,擅自改變我國會籍名稱為「Taipei, China」(逗號後空一格)。 [8] 我國當時為表抗議,暫停出席年會,一九八八年在李登輝總統主政下務實參加,但在桌牌旁放置「抗議中」,表達不滿。 [9] 一九九七年後香港主權移交中國,香港在亞銀會籍改為「Hong Kong, China」,我方一再抗議台港不同,亞銀故創造出「逗點後不空一格」方式表達我國會籍「Taipei,China」,與香港做些微區別。",L2-01|L2-02|L2-05,1,2.00955623257047,
