window_id,doc_id,source,date,full_text_with_sentence_marks,l2_set_str,community_id,sampling_weight,interpretive_notes
_ad9dd16bdabd_w0005,_ad9dd16bdabd,02_Ke_chinatimes_news,,"[6] 柯文哲約上午9時40分抵達會場,他的座位就在副總統賴清德、行政院長陳建仁的後方,旁邊則是王婉諭及宋楚瑜,但柯文哲就坐後,幾乎全程低頭看資料,與其他人沒有互動。 [7] 王婉諭身穿寫有「搶救消防員」字樣上衣,出席國慶大會,以行動表達時代力量對消防員的支持。 [8] 王婉諭透過新聞稿表示,期盼總統蔡英文支持消防員三大訴求,啟動真正的改革時程,不要再繼續用「我們會修公務人員協會法」這種話術來打迷糊仗。",L2-06|L2-07,2,2.009994219092242,
_3a752858103d_w0001,_3a752858103d,02_Ke_chinatimes_news,,"[5] 也有文化界人士送上畫作給賴清德,吳思瑤說,這些以後都要擺在總統辦公室。 [6]  [7]  [8] 他擔任行政院長後,第一次到立法院進行施政報告,提出5項願景,第一個就是「文化台灣」。 [9] 賴清德認為,台灣的科技很強,就像是雙翅膀,可以帶台灣到任何一個地方,文化就是根,是臉龐,如果只有科技、沒有文化,國際上不知道台灣是誰,所以他關注文化,一直列為重要建設。",L2-02|L2-06|L2-07,2,2.009991047304742,
_f5df4db70a71_w0002,_f5df4db70a71,02_Ke_chinatimes_news,,"[5] 另一方面,北藝的預算跟造價不一樣,蓋到一半後廠商倒閉跑掉,至於北流則從編預算到開工耗費10年,「到底搞什麼鬼」。 [6]  [7] 柯文哲說明,雖然大巨蛋過程他有些處理不好,「但最後有必要卡1年10個月嗎?」他呼籲,全部老百姓要認清民進黨嘴臉,並點名國土署,去問內政部前部長徐國勇、行政院前院長蘇貞昌,為何大巨蛋消防安全要審1年10個月。 [8] 媒體詢問,如何看待北檢簽分「選他字案」偵辦11月15日的藍白政黨協商。",L2-06|L2-07,2,2.0099882963733364,
_5e83e31eaafd_w0008,_5e83e31eaafd,02_Ke_chinatimes_news,,"[12] 若作為總統,他提出實現和平「4大支柱」政策理念; [13] 看清當前所面對到的挑戰、並確保台海維持和平穩定。 [14] 賴清德提出的4大支柱理念全文如下: 「首先,我們必須建立台灣的威懾力,防禦力是國家安全的基石。在蔡英文總統領導下,我們提高國防預算、實現兵役改革、增強軍隊實力;這些行動增加北京動武的風險和代價達到減少軍事衝突風險的目的。我將加速轉型、強化不對稱作戰,注重成本效益和機動能力。我將在兵力訓練、重組訓練程序、民防、訊息交換上,尋求與民主夥伴和盟友更廣泛的合作。 第二,經濟安全是國家安全。自民主化後,台灣展現強大科技實力。身為前台南市長,我對見證推動下一代技術的半導體產業在台南和台灣各地發展感到驕傲。身為前行政院長,我致力提高工資、減稅、和吸引新投資。 我們的經濟成果為我們帶來機會的同時,也為我們構成了挑戰,對中國貿易的依賴成為被利用的弱點、使我們承受經濟脅迫。我們必須確保供應鏈安全,同時追求能使對外貿易多元化的貿易協定。我將支持本土產業創新,減少不必要的監管措施,努力確保經濟成長的果實更為均衡共享。 第三支柱是基於與全世界民主國家建立夥伴關係。今年,台灣派出全亞洲第一支前往烏克蘭義診的醫療團,協助因戰火受傷的民眾。各國國會議員、非政府組織、智庫和官方代表訪台人數寫下紀錄,這證明儘管中共持續威脅,我們並不孤單。 第四支柱是穩定而有原則的兩岸關係領導能力。近年來,中國切斷交流,堅持九二共識和一個中國框架,習近平視此框架為實現統一的途徑。中國解放軍對台灣、日本和東南海鄰國的威脅行動,加劇區域的軍事緊張局勢。 儘管軍事和經濟挑戰日益增加,我的首要任務仍維持務實與一致性。我將支持兩岸現狀,這也符合中華民國,也就是台灣,以及國際社會的最佳利益。我不排除在對等和尊嚴的原則基礎上,進行無前提條件對話的可能性。 1996年來,儘管很多事情發生變化,但很多事情並沒有改變。中國軍機和軍艦依舊在台海四周活動、試圖影響我們的民主選舉。經濟上的緊張情勢依舊存在。每天我們都被提醒著,永遠不能將自由和民主視作理所當然。然而我現在的承諾和27年前一樣明確:我將永遠為台灣人民和國際社會的和平與穩定努力奮鬥」。",L2-01|L2-03|L2-05|L2-06|L2-07|L2-08,2,2.0099874337006676,
_a8086c654a13_w0001,_a8086c654a13,02_Ke_chinatimes_news,,"[3] 烏克蘭台灣隊召集人林歐莉亞(Olga Kulish)致詞時表示,感謝外交部、長老教會、台灣社會與許多企業對烏克蘭的熱心援助,一年前俄羅斯認為3天內就能讓烏克蘭消失,現在俄羅斯知道自己錯了,「盼全球獨裁者都能引以為鑑,祈求台灣永遠不會遭到侵略」。 [4] 甫當選時代力量主席的立委王婉諭以「台灣與烏克蘭國會議員友好協會」成員身分出席指出,台烏雖地理距離遙遠,但有許多相似之處,台灣同樣面對一個處處施以不合理打壓的強鄰,俄烏戰爭激勵了台灣,她相信烏克蘭必能獲得最終勝利、守護家園。 [5]  [6]  [7]  [8] 民進黨發言人兼國際事務部主任謝佩芬指出,許多人未曾去過烏克蘭,但過去一年來,都深刻感受台烏是心靈相通的,英文有句諺語說「和平靠實力」,烏克蘭帶來的啟示是,「只要有保家衛國決心,全世界都會跟你站在一起」。",L2-02|L2-03|L2-04|L2-05|L2-06|L2-07,2,2.009986095150119,
_5fc000a3a097_w0000,_5fc000a3a097,02_Ke_ltn_news,,"[4] 郭台銘今中午前往南門中繼市場與攤商互動,他在會後受訪表示,人以食為天,雖然市場搬遷是很小的事,但攤商希望有人替他們發聲,市場牽涉附近買菜的便利性,照理說這應是台北市政府的事,但土地卻又牽涉國有財產權,政府要大張旗鼓開設新單位,對民生的議題、對老百姓生活的議題應該要重視。 [5]  [6] 郭台銘批評,政府部門不講求效率,越做越大,僱員越用越多,公務員的體制本來就很龐大,又增加了很多新的單位、組織,他認為數發部不一定需要到如此中心地帶蓋大樓,既然可有視訊會議、有AI,數發部若要有建設,應搬到新竹科學園區跟nvida、台積電在一起,了解他們的需求,怎麼製造AI化、數位化AI化? [7]  [8]  [9] 不需離中央政府近,還能降低中央政府的預算,人才就應該到那邊跟學校接近的地方去數位發展,讓成本降低。",L2-06|L2-07,2,2.0099758003726294,
_383585120389_w0008,_383585120389,02_Ke_chinatimes_news,,"[8] 蕭美琴說,台灣經濟實力要壯大,接軌國際是必要的,以她過去經驗與歷練,以及在華府建立深厚夥伴關係,將協助賴清德壯大台灣實力、結交更多的國際友人。 [9] 她說,與賴清德一樣對台灣民主和平有著強烈使命,珍惜得來不易的民主自由,也是民進黨數十年來堅持奮鬥的目標,面對複雜國際環境與變局、經濟結構轉型,如何確保台灣在全球經濟扮演關鍵角色、維持強盛經濟活力競爭力,是未來共同努力的目標。 [10] (編輯:楊蘭軒)1130109 賴清德召開國際記者會 重申延續蔡總統兩岸穩健政策 賴清德:會與年輕人站在一起 重視居住就業問題 「在路上」留蔡總統在海邊 導演羅景壬:盼穩健治理延續 分析:不論台灣誰當選 美穩定對中關係目標都受考驗 丹麥政治報關注大選:台灣人民對民主有堅定信念 賴清德:不因國會沒過半而失志 盼監督更有效率 台灣選後第3天 美媒聚焦三黨",L2-01|L2-03|L2-06|L2-07|L2-08,2,2.009970346578376,
_c76a4fd33977_w0008,_c76a4fd33977,02_Ke_chinatimes_news,,"[9] 賴清德表示,當中國企圖武力威脅影響選舉,「我們心頭要抓乎定」,要有自信,「德不孤,必有鄰」,台灣是國際上良善力量, 非孤單一人,全世界民主國家都與台灣站在一起。 [10] 賴清德上午在曾任桃園市長的行政院副院長鄭文燦、民進黨籍立委鄭運鵬及民進黨桃園市第4選舉區立委參選人范綱祥等陪同下,在桃園鎮撫宮參香表示,桃園在鄭文燦過去8年打拚下,人口成長迅速,他未來一定推動桃竹苗大矽谷計畫,以科技結合3個生活圈。 [11]  [12] 范綱祥表示,很多市民反映今年以來桃園市政停頓,重大建設停滯不前,既然現任立委不了解,未來就讓他服務;",L2-05|L2-06|L2-07|L2-08,2,2.0099667721151917,
_4fb44c0e9939_w0001,_4fb44c0e9939,02_Ke_chinatimes_news,,"[2] 民進黨全代會在台北圓山飯店登場,總統、立委參選人合體造勢。 [3] 總統蔡英文、民進黨主席賴清德、行政院長陳建仁,穿著挺台灣棒球外套一起大進場,全場敲起加油棒大喊「挺台灣」。 [4] 蔡英文授旗給賴清德,以現任總統身分力挺賴清德接棒,賴清德大力揮起戰旗。",L2-06|L2-07,2,2.0099546447258363,
_f7f99537e79a_w0007,_f7f99537e79a,02_Ke_chinatimes_news,,"[10] 他強調,「我的參選,是為促成在野陣營的整合」,若在野不整合,將便宜民進黨總統參選人賴清德,因為整合才能致勝,同時它將扮演「主導改變」的角色,讓陷入僵局的在野力量,能夠啟動整合,重現生機。 [11]  [12] 獨立參選引發藍炸鍋 趙少康:郭台銘意在促郭柯合 黨員和郭台銘沒有模糊空間 朱立倫:將嚴肅黨紀 郭台銘提到,他在幾位總統參選人當中,是唯一具備經營管理能力的企業家、是一名擁有將近50年實務經驗企業家,「放眼台灣政壇,捨我其誰」。 [13] 面對台海與中美關係的兵凶戰危,台灣絕對不能成為烏克蘭,他也絕對不會讓台灣成為下一個烏克蘭,因此他懇請台灣民眾,給他4年的時間,保證會為台海帶來未來50年的和平,奠定兩岸最深厚的互信根基。",L2-02|L2-05|L2-06|L2-07,2,2.0099482421362085,
