window_id,doc_id,source,date,full_text_with_sentence_marks,l2_set_str,community_id,sampling_weight,interpretive_notes
_d594edeb850f_w0003,_d594edeb850f,01_Ho_ltn_news,,"[4] 夏立言強調,當時雙方不僅定期進行「兩岸事務首長會議」,後來也成功於新加坡舉行「馬習會」,為兩岸領導人面對面平等協商、和平交流樹立典範,更得到國際社會的高度肯定,這不但證明了過去8年國民黨兩岸政策的正確性和重要性,而且也是國共兩黨合作下,不可忽視的重大成就。 [5] 夏立言認為,這些寶貴的政治資產,值得兩岸共同珍視,從過去的歷史經驗來看,無論兩岸關係經歷多少起伏波折,哪怕彼此有再大的分歧,但只要能夠繼續交流對話、累積互信,以智慧化解衝突,用包容尋求共識,把維繫台海和平當成重要目標,相信沒有什麼困難是不能化解的。 [6] 國民黨表示,維持兩岸關係的和平穩定,促進台灣人民、兩岸人民的生活福祉,一直是國民黨最優先的政策目標,相信這也是當前兩岸從民間到官方的共識,該黨將秉持一路走來的智慧與精神,不畏艱難險阻,繼續戮力推動台灣民生福祉,推動兩岸交流、促進兩岸和平,為兩岸的發展和繁榮找到最佳的平衡點。",L2-01|L2-03|L2-05|L2-06|L2-07,0,4.009799785398902,
_147b1c7a8a8f_w0002,_147b1c7a8a8f,01_Ho_ltn_news,,"[3] 國民黨立委洪孟楷受訪時也說,連美國都秉持一中原則,不要說只承認美國的一中原則,卻不願意接受馬英九所說的一中原則,況且馬前總統馬英九口中的一中絕對是中華民國,各界要正視中華民國存在的事實。 [4] 他隨後接受廣播節目專訪時也提到,馬總統這條「親美和陸」的路線,若明年成功政黨輪替,是國民黨可以走的一條路。 [5] 洪孟楷指出,現在民進黨是國會多數,若認為中華民國憲法有任何不合時宜之處,請民進黨負責任提出看法,但執政7年卻沒有表示,會讓國人認為是在消費,也是對國家法令憲法不尊重。",L2-01|L2-03|L2-06|L2-07,0,4.009528993950697,
_f6db20f1037c_w0006,_f6db20f1037c,01_Ho_ltn_news,,"[6] 第三,台灣是國際社會的一員,是自由民主陣營重要夥伴,在全球產業分工、智慧科技發展中,更扮演重要角色。 [7] 賴清德表示,國際社會對台灣的一致看法是可以信賴的夥伴、充滿活力的民主,這是台灣的品牌價值,既為台灣帶來經濟繁榮,也為台灣帶來民主保障,這場選舉的結果將告訴全世界,這個品牌價值是否繼續維持提升,這個民主社會是否依舊活力滿滿、不怕困難,這塊土地上的人民始終保持善良、堅韌、樂觀、積極。 [8]  [9] 賴清德昨晚也在臉書分享與蔡英文總統、行政院長陳建仁開會的「工作日常」。",L2-01|L2-03|L2-06|L2-07|L2-08,0,4.009425684003143,
_10f59ea249bf_w0005,_10f59ea249bf,01_Ho_chinatimes_news,,"[9] 理論上這次選舉,國家認同應該是都要一樣,但為何會有兩條不同路線,就是因為另外兩組人,或背後的支持者、或是在背後主導他們的人,沒有做到李顯龍這樣的呼籲。 [10]  [11] 賴清德也重申,對於年輕人要「加薪、減稅、減負擔」,像居住政策方面,必須公私協力、中央地方一起合作,全力推動社會住宅。 [12]  [13] 賴清德說,之前人行道、斑馬線上發生許多交通事故,無辜老百姓因此喪失寶貴性命,所以立法院不分朝野,希望修改交通規則來增進交通安全、立意良善,但作法產生一些問題。",L2-01|L2-03|L2-05|L2-06|L2-07,0,4.009251201183768,
_f2352b4b32f6_w0005,_f2352b4b32f6,01_Ho_chinatimes_news,,"[6] 民進黨執政,造成兩岸兵凶戰危,台海之間已經被國際認定是世界上最危險的地方、最有可能發生戰爭的地方。 [7] 侯友宜說,選對黨,用對人,做對的事,就是台灣繁榮,安居樂業,沒有和平,一切都是空談,沒有和平,一切努力,都會化為烏有,避免戰爭,追求和平,是每個國家領袖最重要的責任,他當總統最重要的事是堅持民主自由制度、強化國防軍備、加強兩岸交流、降低兩岸衝突,讓台灣遠離戰爭。 [8] 透過 Google News 侯友宜表示,他向全國人民堅定宣誓,會竭盡所能,用盡他的力量、生命,捍衛台灣的民主自由制度,「我反對台獨、我反對一國兩制、我要為台灣創造更和平、更安定、更繁榮的未來。」 此外,當侯友宜提到在場縣市首長都是他的榜樣,「特別是韓市長」時,全場立即響起歡呼聲與掌聲,侯友宜隨後又說,他這些年來一直把韓國瑜曾說的「勿忘世上苦人多」放在心上;",L2-01|L2-02|L2-03|L2-05|L2-06|L2-07|L2-08,0,4.00924962472707,
_5f5021f654b6_w0005,_5f5021f654b6,01_Ho_chinatimes_news,,"[7] 賴清德表示,這8年來台灣選擇務實外交、國防自主的道路,得到國際社會更大的支持; [8] 也選擇了經濟轉型、能源轉型,讓台灣在全球的產業供應鏈上扮演舉足輕重的角色,為2050淨零轉型做好準備; [9] 政府也選擇推動年金改革以及婚姻平權,彰顯世代正義、支持年輕人的進步價值;",L2-01|L2-03|L2-06|L2-07|L2-08,0,4.008900194571177,
_9e0d90c323d1_w0003,_9e0d90c323d1,01_Ho_ltn_news,,"[3] 賴清德說,中共未放棄武力侵吞台灣,如果發動戰爭,將會掀起全球性災難,中國也是難承受,全世界愛好和平,沒有人希望戰爭,國際友邦挺台灣,就是為了維護世界和平。 [4] 賴清德說,台灣是中國的最大外資,20多年來,台商奮鬥打拚,為中國解決了多少需求及協助發展,「中國應該要善待台灣,否則如何報答台商2、30年來在中國大陸的投資建設,解決中國的需求跟設備問題」、「和平無價、戰爭沒有贏家」。 [5] 賴清德強調,台灣民主自由仰賴前輩們艱辛奮鬥及現在台灣人共同守護,民主是台灣對國際社會貢獻,也是國際友邦最大投資,2024大選很重要,關係整個印太地區安全及全球和平,面對中共侵台野心未減,台灣國防也必須相對因應更加堅實防備,他將會用「民主團結」、「民主治理」、「民主和平」三大行動,持續壯大民主台灣,讓世界看見台灣的價值,擁抱台灣。",L2-01|L2-03|L2-05|L2-06|L2-07|L2-08,0,4.008787636197825,
_c0e13f51f55b_w0005,_c0e13f51f55b,01_Ho_ltn_news,,"[5] 社論中指出,民進黨候選人賴清德選擇駐美代表蕭美琴擔任副手,給外界留下台美信賴關係的印象,雖然綠營已提出教育、醫療等多方面的政見,但支持率未能大幅成長,仍不能掉以輕心。 [6] 對於中國國台辦在藍白合破局後發表「希望選舉結果能有助於維護台海地區和平穩定,推動兩岸關係重回和平發展正軌」的談話,朝日社論不客氣地表示,以軍事演習不斷對台施壓的是中國,在提出要求之前,首先要改變應該自己的態度。 [7] 社論也指出,在中台關係方面,中國對民進黨貼上「台獨勢力」的標籤,持續拒絕對話,而在野黨方面則呼籲中國重啟交流。",L2-01|L2-03|L2-05|L2-06|L2-07,0,4.008671722766067,
_13e011f3d177_w0006,_13e011f3d177,01_Ho_ltn_news,,"[7] 對於國民黨總統參選人侯友宜日前投書《外交事務》雜誌表示,兩岸之間的對話也是我們避免危機、維繫和平穩定的重要方式。 [8] 賴清德表示,相對國民黨,民進黨將維護台灣主權,不會認同「統一的幻想」(fiction of reunification),賴主張台灣應持續提升國際經貿連結,確保台灣持續做為國際經濟不可或缺的一員,以強化台灣的整體安全,「晶片及科技產業是台灣的優勢,也是台灣對國際社會的責任」。 [9] 該報導結尾指,兩岸社會的差異已日益擴大,「礦工之子」賴清德將不畏懼各項挑戰,義無反顧地付出努力,持續確保台灣民主自由的生活方式。",L2-01|L2-02|L2-03|L2-05|L2-06|L2-07|L2-08,0,4.008297897431324,
_22bae0f8a1ca_w0002,_22bae0f8a1ca,01_Ho_ltn_news,,"[2] 目標5年內創造2萬個新創就業、新創投資金額每年達1500億元、10年內讓台灣成為創新解決方案的淨輸出國。 [3] 賴清德表示,世界局勢正在劇烈變化,台灣必須團結一致,將數位轉型及2050淨零轉型的挑戰化為進步的動力,他將推動7大主張,包含發展「五大信賴產業」、打造智慧科技島、建構「以人為本」智慧新社會、推動金融創新與發展、創新創業雨林生態系、發展護國群山、綠色成長新戰略,以此迎向新的國際經貿體系,善用自由民主國家同盟的身分、站穩全球供應鏈關鍵角色,推動創新驅動的經濟發展模式,打造人人擁有能力與公平機會追求自我實現的創新經濟與智慧國家。 [4] 賴清德表示,他會持續推動蔡英文總統提出的「六大核心戰略產業」,進一步發展半導體、人工智慧、軍工、安控及通訊等「五大信賴產業」,支持台灣產業立足台灣、佈局全球、行銷全世界,成為全球供應鏈可信任的夥伴,包含協助企業建立跨國雙向研發中心,",L2-01|L2-03|L2-06|L2-07|L2-08,0,4.008246641904563,
