window_id,doc_id,source,date,full_text_with_sentence_marks,l2_set_str,community_id,sampling_weight,interpretive_notes
_c46eec77a48f_w0003,_c46eec77a48f,02_Ke_chinatimes_news,,"[3] 因為台灣總統、副總統出訪稀鬆平常,不必小題大作,否則對兩岸穩定發展沒有幫助,也感謝美國面對壓力,還是秉持安全、舒適、便利、尊嚴原則處理這次過境。 [4] 身為民進黨總統參選人,賴副總統提到,檯面上的總統參選人誰最適合處理兩岸問題,應該要由台灣民眾做決定; [5] 台灣是民主國家,民眾是國家主人,而非由中國決定,「不是今天中國喜歡誰,然後就由誰擔任(總統),這有違台灣民主精神,這對台灣民主制度破壞也非常大」。",L2-01|L2-02|L2-03|L2-05|L2-08,1,2.009991047304742,
_c006adf89eb6_w0008,_c006adf89eb6,02_Ke_chinatimes_news,,"[8] 失業率創22年來最低紀錄,2022年失業率3.67%,2020至2021年疫情期間,台灣平均經濟成長是四小龍之首。 [9] 他認為,台灣轉型創新驅動的成長模式,成長過程也要注意社會公益,弱勢的救助,畢竟面對氣候變遷或數位轉型,大公司大企業有能力跟得上,小公司就比較困難,但追求成長的過程政府要支持大型企業也要關注中小微型企業,讓社會有包容性。 [10] 國際關係方面,賴副總統表示,必須跟友好的國家建立更緊密的經貿關係,美國的確是支持台灣,在經貿發展方面願意和台灣簽定台美21世紀貿易倡議,未來可望簽定雙邊貿易協定。",L2-01|L2-03|L2-06|L2-07,1,2.009970346578376,
_4eafb886c22b_w0003,_4eafb886c22b,02_Ke_chinatimes_news,,"[3] 賴清德勝選3大意義 蔡英文8年執政破解8年魔咒 礦工之子當選總統 賴清德延續連勝戰績、打破8年魔咒 他說,台灣大選作為2024世界大選年最矚目的首場大選,台灣獲得民主陣營的首場勝利,這場勝利有3個重大意義,第一台灣告訴世界,民主與威權之間,台灣選擇站在民主這邊,中華民國台灣會與國際民主盟友並肩同行; [4] 第二,民眾用行動抵禦外部勢力的介入,因為大家相信「自己的總統自己選」。 [5] 透過 Google News 第三,賴清德說,3組候選人中,賴蕭配得到最多支持,代表國家會走在正確路上不會轉向也不會走回頭路。",L2-01|L2-03|L2-05|L2-06|L2-07|L2-08,1,2.0099237556405583,
_b657065d530e_w0005,_b657065d530e,02_Ke_ltn_news,,"[6] 8國指出,世衛大會即將召開,但台灣仍有相當大程度被排除於全球國際公衛體系之外。 [7]  [8]  [9] 8國齊強調,台灣很有能力、積極參與、負責可靠,是全球衛生社群的一分子,過去也曾受邀以觀察員的身分參加WHA。 [10]  [11] 8國表示,將台灣排除在世衛大會這個全世界最重要的衛生論壇之外沒什麼道理可言,有違共同參與、彼此合作的精神,也有損大家的安全──在公衛與安全的議題上合作包容是世界的要求。",L2-01|L2-03|L2-05|L2-06,1,2.0098663154492433,
_ccfaec863822_w0007,_ccfaec863822,02_Ke_chinatimes_news,,"[9] 走對的路,要堅持自由民主、走向世界,這些年來台灣跟民主國家加強合作,因應假訊息攻擊、疫情、氣候變遷等全球性挑戰,台灣的努力,讓世界看到台灣跟民主陣營站在一起。 [10] 蔡總統說,現在的台灣已經是世界的台灣,這條走向世界的路要繼續走下去,大家都說要走「蔡英文路線」,在競選廣告影片「在路上」中,她把鑰匙交給民進黨正副總統候選人賴清德、蕭美琴,請大家支持他們,帶領台灣繼續走對的路。 [11] 蔡總統表示,負責掌握方向盤的是總統、副總統,立法院就是引擎,民進黨國會要過半、引擎才夠力,國家才會繼續進步,請大家一起打拚,讓蘇巧慧連任、讓民進黨國會過半。",L2-01|L2-03|L2-05|L2-06|L2-07|L2-08,1,2.0098020478489866,
_d0365f780349_w0010,_d0365f780349,02_Ke_chinatimes_news,,"[17] 被台僑問及「台獨公投」問題時,矢板表示,現在的國際環境,中國企圖單方面改變現狀,全世界都在警惕中國,在此情況下,台灣應在國際社會扮演一個無辜者,如果中國武力犯台的話,那百分之百錯在中國,國際社會有更多理由來介入。 [18] 台灣如果在台獨上做出動作的話,可能失去目前在國際社會所站的非常有利的地位。 [19]  [20] 美日的年輕人可以捍衛台灣的主權自由、台灣的生活方式,但他們沒義務為台灣人追求獨立建國理想付出自己的鮮血和生命。",L2-01|L2-03|L2-05|L2-06|L2-08,1,2.009800271795542,
_844f084413fa_w0006,_844f084413fa,02_Ke_chinatimes_news,,"[8] 「華盛頓郵報」(The Washington Post)報導以「台灣選出賴清德為總統 中國稱這是危險的選擇」(Taiwan elects Lai Ching-te as president. China calls it a dangerous choice.)為題。 [9] 內文寫道,台灣選出賴清德作為總統,他曾是鬥志旺盛的台灣獨立倡導者,如今則是民進黨努力與北京當局維持和平、抵禦中方侵略的重要擁護者。 [10] 「日經亞洲」(Nikkei Asia)以「賴清德為執政黨民進黨連續第3次贏得總統選舉」(Lai Ching-te wins 3rd straight Taiwan presidential poll for rulingDPP)為題報導,賴清德在競爭激烈的三腳督選戰中拿下勝利,讓民進黨創紀錄成為1996年台灣實施總統直選以來,首個得以連續3次執政的政黨。",L2-01|L2-03|L2-05|L2-06,1,2.009795706805866,
meeting1_e7ed23a839fc_w0001,meeting1_e7ed23a839fc,meeting1,,"[1] 还有你刚才在讲说丢掉邦交国,我们在批评政府,你能不能拿出来? [2] 我知道台湾外交有困境,我会去批原我们自己政府。 [3]  [4]  [5] 198 个国家的代表,他们的共事就是减少石化燃料,加速能源转型, 2050 要达到近零碳排化。",L2-01|L2-03|L2-06,1,2.0097562235163675,
_581404d41375_w0011,_581404d41375,02_Ke_chinatimes_news,,"[23] 再來,藍綠都說要拚經濟,也說要提升產業,但這8年為什麼台灣的經濟卻未見改善? [24] 我第一個提出「碳稅條例草案」、要求政府建立「十年碳定價路徑圖」、以及接軌國際最低稅負制,就是為了要打造台灣成為「亞洲科技中心」,如同荷蘭在歐洲的地位一樣。 [25] 此外,我也提出中央銀行法修法,推動主權基金,要幫台灣人民賺錢。",L2-01|L2-03|L2-06|L2-07,1,2.0097182642606097,
_01fc43f085ec_w0001,_01fc43f085ec,02_Ke_chinatimes_news,,"[2] 朱立倫和柯文哲今天進行國民黨民眾黨政黨協商會議,會後發表共同聲明,包括進行台灣第三波民主改革、重啟兩岸對話,持續推動交流、總統應赴立法院進行國情報告,在立委席次上,雙方相互支援、將席次最大化。 [3] 雲林縣議會今天進行議長補選,由無黨籍議員黃凱高票當選; [4]  [5] 透過 Google News 張麗善說,中華民國在目前國際形勢當中,應該是要能夠開大門走大路,讓中華民國真正能夠走出去,參與國際會議,與國際對話,而基礎就是兩岸要和平,兩岸一旦和平的話,未來在國際的空間就會越來越大,針對今天雙方所談的這些內容,她都樂觀其成。",L2-01|L2-03|L2-05|L2-07|L2-08,1,2.009706980243949,
