window_id,doc_id,source,date,full_text_with_sentence_marks,l2_set_str,community_id,sampling_weight,interpretive_notes
_f7f99537e79a_w0009,_f7f99537e79a,02_Ke_chinatimes_news,,"[13] 面對台海與中美關係的兵凶戰危,台灣絕對不能成為烏克蘭,他也絕對不會讓台灣成為下一個烏克蘭,因此他懇請台灣民眾,給他4年的時間,保證會為台海帶來未來50年的和平,奠定兩岸最深厚的互信根基。 [14] 對於為何一定要參選,郭台銘在回應媒體提問時表示,他會決定參加這場賽局,全面展開連署,是為取得參選資格,才可以代表主流民意,整合藍白兩黨,因為民意大於黨意,只有回應主流民意的期待,團結才有可能勝選。 [15]  [16] 如果要贏,就一定要整合,這就是他推動主流民意大聯盟及宣布參選的用意及目標。",L2-02|L2-05|L2-07|L2-08,1,2.0099237556405583,
副总统辩论_4c7494876048_w0081,副总统辩论_4c7494876048,副总统辩论,,"[206] 我们的宪法是,看起来,不负现实,我也承认甚至还有点荒谬。 [207]  [208]  [209]  [210]  [211] 不给老共打我们的借口为什么后来我们要加上宪法的增修条文就是这部本文在台湾可能很难实施,但是在增修条文去用来在台湾运作。 [212]  [213]  [214] 赵少康: 中华民国还在这部宪法。",L2-01|L2-02|L2-05,1,2.0097562235163675,
_0d7d5baa414e_w0010,_0d7d5baa414e,02_Ke_ltn_news,,"[13] 承認中華人民共和國主權? [14] 陳建仁答詢指出,他當然不會稱習近平為習主席,但如果要彼此對等尊重,符合台灣人民情感,應稱馬先生為馬前總統,馬也是卸任元首,不只是馬先生; [15]  [16] 陸委會主委邱太三補充,中國的國台辦跟外交部記者會,公然否定中華民國存在,到對岸去要注意身分跟地位,是否影響國民情感;",L2-01|L2-02|L2-05|L2-07,1,2.009706980243949,
_a4e40703886e_w0005,_a4e40703886e,02_Ke_chinatimes_news,,"[5] 不分區排名第一名的林月琴說,民進黨要照顧這一代、守護下一代; [6] 之前有行人路權團體走上街頭,希望有整體友善的交通環境,民進黨勇敢回應人民批評與期待,接下來她會在立法院,跟區域立委、不分區立委,共同協助擺脫行人地獄惡名。 [7]  [8] 透過 Google News 沈伯洋表示,不管是今年美國對中國的撤資,G7決定對中國去風險化,全世界都對中國做出了決定,台灣站在民主自由陣營,應該延續原來的政策,延續與民主自由同盟的世界,若放棄了這點,持續回到九二共識、回到與中國同一個經濟體,那麼台灣的經濟無法獨立、文化無法生根,要怎麼面對下一代。",L2-02|L2-05|L2-06|L2-07|L2-08,1,2.009691763773477,
_1a0c6f695743_w0005,_1a0c6f695743,02_Ke_chinatimes_news,,"[6] 現場民眾詢問,有教師批判高中課綱刪減文言文,不教明末清初文人顧炎武的「廉恥」是無恥課綱。 [7]  [8] 柯文哲說,台灣應與中國表明彼此同文同種、具備相同語言,但有不同政治制度與生活模式,不必因為與中國競爭,就丟棄中國文化,讀唐詩宋詞、論語孟子不是壞事,一個人仍需具備文化素養,並認為,美國國務卿布林肯(Antony Blinken)曾說,美中關係在「該競爭時競爭,能合作時合作,必須對抗時對抗」,也適用於兩岸關係。 [9] 透過 Google News 另一名民眾提問,為何需要與中國來往,柯文哲表示,他多麼希望台灣與古巴「換位子」,古巴是共產國家去與中國來往就好,但現實不允許,台灣出口40%到中國,陸配人口多,又有許多台商在中國,「完全不來往,對我們有好處嗎」。",L2-02|L2-05|L2-07,1,2.009675097324342,
_a1f57a5b3a94_w0007,_a1f57a5b3a94,02_Ke_chinatimes_news,,"[11] 這才是要解決的、最重大的問題,而非經濟。 [12] 曹興誠表示,郭台銘曾說當選總統,對岸軍機就不會來繞台,因為「我不獨,你不武」; [13] 但他認為,兩岸問題正確的邏輯是「國際如果都了解台灣和中國互不隸屬,則國際可以干預,則中共不敢動武;台灣如果宣稱自己不是獨立的國家,則國際不便介入,則中共對台必定動武」。",L2-01|L2-02|L2-05,1,2.0096189766454953,
_c46eec77a48f_w0007,_c46eec77a48f,02_Ke_chinatimes_news,,"[7] 在野黨過去曾質疑「票投民進黨,青年上戰場」,賴副總統指出,有看到在野黨配合中國宣傳此事,企圖影響選舉,但事實上,中國想併吞台灣並非自民進黨執政才開始,和平與戰爭也非如點菜一般,這場選舉的真正選擇,是大家到底要民主、還是專制。 [8] 他強調,目前在野黨主張一個中國或是重提服貿,這都是放棄台灣主權接受一個中國原則,但放棄主權不可能得到真正的和平; [9] 他日前提出的和平四大支柱方案,才能真正確保和平,守護主權。",L2-01|L2-02|L2-05|L2-07|L2-08,1,2.0095855921324146,
_f27e10ff9626_w0002,_f27e10ff9626,02_Ke_chinatimes_news,,"[2] 賴清德今天到新竹市陪同竹市立委候選人林志潔車隊掃街,會前賴清德接受媒體聯訪。 [3] 媒體提問,前總統馬英九接受外媒專訪時稱,就兩岸關係而言,必須相信中共總書記習近平。 [4]  [5] 賴清德說,馬英九說要相信習近平,但馬英九與國民黨總統候選人侯友誼主張的九二共識已被習近平多次公開定調為一個中國原則、一國兩制的台灣方案,若九二共識走到底台灣就會變跟香港一樣,這不是台灣人選擇要走的路。",L2-02|L2-05|L2-07,1,2.0095289939506973,
_d12ce0ec20fe_w0004,_d12ce0ec20fe,02_Ke_chinatimes_news,,"[11] 賴清德發表談話向人民宣布,他與蕭美琴已正式登記參選中華民國第16任總統副總統選舉,「我們意志堅定、充滿信心」,請全國父老鄉親鼎力支持,再次團結一起推動國家在正確路上繼續前進。 [12]  [13] 一、兩人都具有國家使命感,1996年飛彈危機,他棄醫從政,多年來決心不變,守護台灣意志更堅定; [14]  [15] 第二、賴清德認為,他們代表信賴台灣的國家方向,地緣政治變化、台灣安全與印太和平是國際注目焦點,這場選舉全世界都在看,台灣人民信賴台灣、讓台灣在民主道路前進,以及依賴中國走一中原則的老路、走到中國的懷抱,要如何做選擇。",L2-01|L2-02|L2-04|L2-05|L2-07|L2-08,1,2.00937826454975,
_f75517764baf_w0001,_f75517764baf,02_Ke_chinatimes_news,,"[5] 在鍾年晃專訪談到擔任駐美大使期間,推動時任美國眾議院議長裴洛西(Nancy Pelosi)來台,以及總統蔡英文過境美國時與時任美國眾議院議長麥卡錫見面,來自中國的壓力有多大。 [6]  [7]  [8]  [9] 兩岸關係部分,蕭美琴指出,民進黨以非常務實態度看待,當鄰居是情緒管理比較有問題、常常在暴怒,如果不能搬家,那就想辦法讓自己更有實力,不用隨時被它的怒氣所影響,有實力的人比較不會被欺負。 [10] 蕭美琴表示,這就是蔡總統在國際上獲得信任的地方,賴蕭配也會延續這個非常負責任的路線,如果國民黨總統參選人侯友宜、民眾黨總統參選人柯文哲也認同這個路線,「那就繼續支持我們,我們是正牌的」。",L2-02|L2-05|L2-06|L2-07,1,2.0093604357004895,
