window_id,doc_id,source,date,full_text_with_sentence_marks,l2_set_str,community_id,sampling_weight,interpretive_notes
_787bb5ab96c2_w0004,_787bb5ab96c2,01_Ho_chinatimes_news,,"[6] 有台大國發所學生就提問,侯友宜多次表明要政黨輪替,但目前民調落後,勝算也不高,如果未來一個月,民調還是未有起色,沒有贏面,是否會婉拒國民黨徵召,讓鴻海創辦人郭台銘來選,或是直接宣布退選,支持民眾黨主席柯文哲,來完成政黨輪替的目標。 [7]  [8]  [9]  [10]  [11]  [12] 但有同學不滿侯友宜未明確回答問題,要求侯友宜直球對決,引發現場騷動,更有同學質疑主持人、國民黨立委陳以信都不點台大學生。 [13]  [14]  [15] 對於台灣未來的能源政策,侯友宜說,應該讓核二廠、核三廠延役,因為目前世界各國都走向核電廠可使用60年,且核電是乾淨的能源。",L2-03|L2-06|L2-07,1,3.0095119466000386,
_74b34cd4a9ac_w0004,_74b34cd4a9ac,01_Ho_ltn_news,,"[4] 曾銘宗提到,勞動節當天大多數勞工都休假,包括銀行、股匯市都休市,對經濟層面衝擊小,另外,勞動節在全球超過80個國家皆是國定假日,國民黨團強烈主張應訂為國定假日。 [5] 曾銘宗還說,除了主張五一勞動節訂為國定假日,也呼籲蔡政府趕快提出具體辦法來改善勞保財務,勞保將在2028年破產,潛在負債超過11兆元,此外,蔡英文總統曾在2017年底宣示要改善低薪問題,也請趕快拿出具體辦法,確保一千萬名勞工權益。 [6] 國民黨立委李德維表示,勞動節放假的標準是根據是否加入勞保為依據,其中在部分職業類別當中,有部分派遣人員、無固定雇主並沒有納入勞動節放假標準中,呼籲號稱「溫暖堅韌」的內閣,應該要積極回應民意,儘速將勞動節訂為國定假日,並早日實施。",L2-03|L2-05|L2-06|L2-07,1,3.0093612746337572,
_00f09b143ff3_w0006,_00f09b143ff3,01_Ho_chinatimes_news,,"[11] 他人生最重要的目標是改變台灣政治制度,不可以總統獨大、不受監督,要給全民監督。 [12] 侯友宜呼籲集中選票,支持在野最強的侯康配,選舉剩下6天,1月13日是最尊敬的故總統蔣經國逝世紀念日,蔣經國教育大家要清廉、勤政、認真、打拚,蔣經國曾說,「今天如果不做,明天會後悔」; [13]  [14]  [15]  [16]  [17] 透過 Google News 王金平致詞時說,有6成民眾期待政黨輪替,選對的人和走對的路,就是選侯友宜,民進黨總統候選人賴清德心中只有台獨、廢核,這在國際上行不通,侯友宜一定會讓兩岸和平。",L2-03|L2-04|L2-06|L2-07|L2-08,1,3.008227616132708,
_964ee1d063d0_w0004,_964ee1d063d0,01_Ho_chinatimes_news,,"[4] 吳欣盈表示,台灣產業發展不平衡,收入往高科技產業傾斜,服務業和傳統製造業生產力低、賺不到錢,年輕人不敢結婚生子,更沒錢買房,對未來沒希望,「藍綠都沒有責任嗎?」 吳欣盈說,服務業薪水不漲,就是ECFA(兩岸經濟合作架構協議)的服貿部分被綠營擋下,台灣青年就業市場受到限縮,兩岸ECFA和全球的「自由貿易協定」,都禁止勞工「跨越邊境移動」,入境工作的幹部,政府都有嚴格管制,不應該誤導民眾,有工作權就有投票權。 [5] 吳欣盈表示,綠營擋住台灣賺錢的機會,「請問,民進黨可以為了選票,欺騙人民到這種程度?」藍綠都說要拚經濟,也說要提升產業,但這8年台灣的經濟卻未見改善,因為藍綠不懂如何開源,無法提升國家競爭力。 [6] 吳欣盈指出,這次選舉她發現年輕人比上一代過得更辛苦,對台灣一般家庭來說,首先要解決的問題,就是經濟與安全。",L2-03|L2-04|L2-05|L2-06|L2-07,1,3.007998704107638,
_1e310e1bfc01_w0005,_1e310e1bfc01,01_Ho_chinatimes_news,,"[8] 柯文哲表示,當執政者為了一黨一派的利益犧牲國家與人民,就不要怪有6成民意期待政黨輪替,「今天如果你幹得好,怎麼會有這種事情?」 柯文哲也諷刺,賴清德在行政院長任內,要求台電燒乾淨的媒、要年輕人民把工作當作做功德,「你曉不曉得你的外號叫賴功德?」 侯友宜:賴清德不放棄台獨謀害台灣 忘恩負義 賴清德強調護台穩兩岸 批侯沒準備好、柯政見複製貼上 柯文哲表示,他今年5月20日在淡水宣布參選後,就提出台灣不應是外媒所說世界最危險的地方。 [9]  [10] 柯文哲表示,台灣應由清廉、勤政、愛民、愛鄉土的政府領導,而不是每天搞意識形態、喊口號、大撒幣、沒有長期規劃,只會在同胞裡製造仇恨。 [11]  [12] 談及能源與產業,柯文哲說,台灣不能沒有台積電,但也不能只有台積電,要審慎面對核能議題,且不能完全放棄核能、忽略2050淨零碳排放的國際趨勢。",L2-03|L2-05|L2-06|L2-07,1,3.007838982091064,
_f427b8442b44_w0000,_f427b8442b44,01_Ho_ltn_news,,"[1] 〔記者賴筱桐/新北報導〕新北市政府在市民廣場打造性平基地,除了原有2座性別友善廁所,以及宣導月經平權的生理用品放送機「見紅就發」,今年市府秘書處、社會局與「社團法人台灣不會教小孩行動聯盟」合作,打造全台第1座兒童性教育場館「性平不小室」,今天(1日)開幕啟用,提供市民沉浸式的性別平等教育體驗。 [2] 秘書處長指出,新北市政大樓2003年落成,20年後在市民廣場建置全台第一處性平基地和兒童性教育場館,是新北市政府重視平等和人權的里程碑,也是市長侯友宜對聯合國永續發展目標(SDGs)性平政策的具體實踐。 [3] 社會局長李美珍表示,性平觀念必須從小扎根,近年市府宣導月經平權、月經時尚觀念,將原本商店街改造為全國第一座性平基地,並透過創新性補助提供資源,未來可辦理性平繪本推廣、性平教育特展、性別議題講座及工作坊等活動。",L2-03|L2-06|L2-07|L2-08,1,3.007838241093757,
_964b7465e0a1_w0003,_964b7465e0a1,01_Ho_ltn_news,,"[4] 今天他在立法院受訪時就透露,決定要加入綠營的動機,其實是民眾黨總統參選人柯文哲脫口說,要重啟兩岸服務貿易協議的時候,國民黨總統參選人侯友宜也跟進,自己有很大的感觸。 [5]  [6]  [7] 2019年決定退出時代力量的林昶佐,2020年順利以無黨籍身分連任立委,不時都會有人問他是否要加入民進黨,「我過去談過,當年已答應香港社運領袖黃之鋒以無黨籍的身分籌組台灣國會香港連線,後來提案推動『開放國會行動方案』、參與OGP(開放政府夥伴聯盟)、IPAC(對中政策跨國國會聯盟),這些國際工作都需要協調朝野政黨,維持無黨籍身分比較適切。雖然如此,我總是鼓勵無黨籍的戰友們應該加入民進黨,因為民進黨的大方向符合我們對國家未來、國際定位的看法,且已經有許多戰友在裡面打拚。」 林昶佐接著說:「開始思考入黨,是幾個月前柯文哲說要重啟服貿,而侯友宜立刻跟進的時候。我相當驚訝、意外,因為近年來,服貿議題幾乎已不再出現在台灣的公共議題之中,藍白卻讓這個過時的議題突然重回檯面。無論藍白是無知或是故意,從「重啟服貿」乃至於其許多對中政策,都剛好投中國所好、跟中國配合,無視中國透過經貿來滲透民主國家的嚴重性。實在難以想像藍白過半會對台灣的國家安全,以及經貿發展造成多大的傷害。」 他說,早在幾個月就已有以民進黨一員,為政黨票、為國會過半來努力的想法,之 [8] 所以等到現在才宣布加入,是因為有朋友提醒24日(總統、立委選舉登記截止日)以前入黨的話,會被誤會是要爭取不分區,為免被說閒話,所以調整入黨時間。",L2-03|L2-04|L2-05|L2-06|L2-07,1,3.007367056884822,
_d89970f8468b_w0010,_d89970f8468b,01_Ho_chinatimes_news,,"[12] 賴清德表示,淨零轉型過程中,能源轉型是非常重要的,立法院1月已通過氣候變遷因應法,確立2050淨零轉型目標,並提供法治基礎課徵碳費,未來將跟國際接軌,建立碳交易制度,推動再生能源發展,讓企業用綠電,才能避免碳關稅問題。 [13] 賴清德指出,蔡總統是台灣史上第一位推動能源轉型的總統,2016年前燃煤比例非常高,蔡總統提出減煤、增加天然氣暫時替代,在2025年核能機組停止後,大力發展綠能產業,這幾年有相當成果,去年綠能發電占比10%,超過核能發電5%,只要持續推動綠能,能迎刃解決氣候變遷下產業面臨的問題。 [14] 賴清德說,台灣最缺電的時候是前總統馬英九把政權交給蔡總統時,2016年5月30日時,備轉容量率僅剩1.64%,現在任何時候備轉容量率都在10%到15%左右,即便尖峰時刻用電仍有剩餘;",L2-03|L2-04|L2-06|L2-07,1,3.006772873993644,
_bbba450eca7a_w0000,_bbba450eca7a,01_Ho_ltn_news,,"[0] 新北市政府農業局今天(26日)在貢寮區龍門運動公園舉辦「陸海空植樹」活動,新北市長侯友宜(右三)與在地學童、里民、志工及民間團體在斜風細雨中,一起種植88棵茄冬樹與3600株台灣百合。 [1] 〔記者俞肇福/新北報導〕新北市政府農業局今天(26日)在貢寮區龍門運動公園舉辦「陸海空植樹」活動,新北市長侯友宜與在地學童、里民、志工及民間團體在斜風細雨中一起種植88棵茄冬樹與3600株台灣百合,並宣告「陸海空植樹」啟動,活動同時也將台灣原生赤楊種子遞送到在地學童手上,象徵環境永續傳承。 [2]  [3]  [4]  [5] 侯友宜表示,新北市推動「農業健康市/式」政策,透過山海造林計畫,促進環境生態健康,讓農業永續經營,符合聯合國SDGs永續發展目標(Sustainable Development Goals),今年度更將計畫拓展到空域,新北也是為全台22縣市中,第一個運用無人機造林的地方政府。",L2-03|L2-06|L2-07,1,3.0067020325535134,
_1e310e1bfc01_w0006,_1e310e1bfc01,01_Ho_chinatimes_news,,"[10] 柯文哲表示,台灣應由清廉、勤政、愛民、愛鄉土的政府領導,而不是每天搞意識形態、喊口號、大撒幣、沒有長期規劃,只會在同胞裡製造仇恨。 [11]  [12] 談及能源與產業,柯文哲說,台灣不能沒有台積電,但也不能只有台積電,要審慎面對核能議題,且不能完全放棄核能、忽略2050淨零碳排放的國際趨勢。 [13]  [14]  [15] 柯文哲最後也以台語表示,2024年1月13日,要有勇氣不要再讓國民黨、民進黨的貪污腐敗,繼續吃銅吃鐵吃台灣,要為台灣拚一次。",L2-03|L2-05|L2-06|L2-07,1,3.006643135403274,
