window_id,doc_id,source,date,full_text_with_sentence_marks,l2_set_str,community_id,sampling_weight,interpretive_notes
_6815c5c8f366_w0006,_6815c5c8f366,01_Ho_chinatimes_news,,"[7] 侯友宜表示,所有共識一定會在現有憲法和兩岸人民關係條例基本架構來做,民進黨不要把九二共識抹黑,好像九二共識變成大陸那邊的九二共識,變成承認一國兩制,根本不是這樣子。 [8] 侯友宜說,台灣未來前途是由2300萬人來決定,兩岸主權互不承認、治權互不否認,就用這樣條件,在中華民國憲法底下好好對話交流,才可以降低風險。 [9] 透過 Google News 侯友宜表示,尤其他最強調要降低風險,用實力確保和平,實力就是要加強國防軍備、提升自我防衛能力,嚇阻才是第一個要優先做的,「沒有嚇阻,跟人家講半天也沒有用」。",L2-01|L2-02|L2-05|L2-07|L2-08,0,3.0099237556405583,
_81017646e579_w0002,_81017646e579,01_Ho_chinatimes_news,,"[3] 總統選舉首場政見會 侯友宜賴清德柯文哲發言一覽[影] 針對兩岸議題,侯友宜在第一輪發言指出,未來在他的領導下,中華民國絕不會在主權上讓步,尊重現狀基礎,創造兩岸互信和平的交流,確保穩定。 [4] 他遵守中華民國憲法,堅持台灣民主自由制度,反對一國兩制,反對台獨,台灣的命運由全民決定。 [5] 侯友宜表示,這場總統大選是戰爭跟和平的選擇,美國政府不支持台獨,也有美國重量級學者希望賴清德凍結台獨黨綱。",L2-01|L2-02|L2-05|L2-07|L2-08,0,3.0097182642606097,
_1759222f8da1_w0007,_1759222f8da1,01_Ho_chinatimes_news,,"[7] 賴清德認為,如果憲法或是其他法律能團結國人,當然要尊重、要採用,但如果要用來解決兩岸問題,恐怕是另外一個層次的問題。 [8] 賴清德指出,中華人民國共和國自始不同意中華民國的存在,而且中國在國際上的「三段論」講得很清楚,即世界只有一個中國、兩岸同屬一中、唯一代表中國的合法政府就是中華人民共和國的政府。 [9] 侯友宜則說,台灣未來的前途是由2300萬人來決定,更重要的,「我們兩個主權互不承認、治權互不否認」,大家在中華民國憲法底下,好好地對話交流,這樣才可以降低風險。",L2-01|L2-02|L2-07|L2-08,0,3.009675097324342,
_96a767e7bdcd_w0007,_96a767e7bdcd,01_Ho_chinatimes_news,,"[9] 對於德國之聲認為九二共識在台灣越來越不受歡迎、特別是在年輕人,馬英九認為這與一般人都誤解九二共識有關,強調在他擔任總統期間,九二共識是兩岸間非常重要的政治基礎,也是兩岸關係沒走向緊張之所在,「我們必須創造一個可以和平相處的局面,無需使用武力,這可能比任何其他言論都更重要」。 [10] 德國之聲追問「所以您認為您可以信任習近平?」時,馬英九回答「就兩岸關係而言,必須相信他(well,as far as cross-strait relations, you have to)。」 對德國之聲問到去年訪中之行一些影像被共軍剪輯入宣傳促統的影片,被中共利用來分化台灣人一事,馬英九表示,對方這類作為一直都有,「我不覺得這能阻止我試圖減輕兩岸緊張局勢的想法,且我也不斷告訴大陸的朋友兩個要素:一是和平,一是民主」。 [11] 馬英九表示,國民黨與他都非常明確拒絕「一國兩制」,而且他所說的九二共識是一中各表。",L2-01|L2-02|L2-04|L2-07|L2-08,0,3.00955623257047,
_6f7dd25cc365_w0002,_6f7dd25cc365,01_Ho_ltn_news,,"[2] 黃暐瀚強調,「中華人民共和國」已變成台灣人「政治被孤立」、「軍事被恐嚇」的「壓力來源」,國民黨一直想跟中國當「一家人」,無法認同的台灣人最後的選擇當然就是不投國民黨,以免兩岸哪天真的變成「一家人」。 [3] 黃暐瀚說,他可以理解前總統馬英九返鄉祭祖時說「兩岸都是中國人」的論調,但現在生活在台灣的2300萬人,大多數都只想當個「中華民國的國民」、當「台灣人」,但對岸卻告訴全世界「台灣只是中國的一部分,是一個省,不是一個國家,世上只有一個中國,叫中華人民共和國」,台灣年輕人當然越來越不喜歡聽到「中國」,因為中國代表的是「對岸」,「中國」2字已難聯想到「中華民國」。 [4] 黃暐瀚認為,「九二共識」或許真能幫助台灣解決短期內兩岸引發戰爭的問題,但「一個中國」走到最後,台灣終究只能是「一區一省」,進而失去主權,「變成香港」,「說到戰爭,我想沒人願意,但要大家沒自由、沒尊嚴的活,很多台灣民眾,也不願意」。",L2-01|L2-02|L2-05|L2-07|L2-08,0,3.009368131505338,
_cb27a54fce80_w0002,_cb27a54fce80,01_Ho_chinatimes_news,,"[2] 賴清德首輪針對國家主權表示,他將永遠堅持自由民主的憲政體制,中華民國與中華人民共和國互不隸屬,台灣主權不容侵犯併吞,中華民國台灣的前途只有2350萬台灣民眾才能決定。 [3] 他也質疑,侯友宜聲稱守護中華民國,卻又接受九二共識,但中國國家主席習近平已強調九二共識是一中原則、一國兩制,根本沒有中華民國的空間,侯友宜究竟要如何接受九二共識,又想保護2350萬人。 [4] 透過 Google News 賴清德也說,柯文哲平時高喊兩岸一家親,接受一中原則,又想走總統蔡英文的兩岸路線,甚至批評國民黨本來就是紅的,侯趙配急速傾中等等,但藍白根本是五十步笑百步,都無法保護國家生存。",L2-01|L2-02|L2-05|L2-07|L2-08,0,3.0092097047248747,
_5d874263706c_w0006,_5d874263706c,01_Ho_ltn_news,,"[11] 被問及兩岸情勢,賴清德表示,台灣人民很清楚的認知,這場選舉絕非戰爭與和平的選擇,而是民主與專制獨裁的選擇,台灣到底要在民主的道路上,繼續走壯大台灣的道路,還是接受一個中國原則,走回專制獨裁的老路,他相信台灣人民都看得很清楚。 [12] 至於當選後要如何重啟兩岸協商,賴清德表示,在野黨為了談判交流而放棄主權,這是本末倒置、得不償失的作法,對台灣是不利的,也不符合現在台灣的主流民意。 [13] 他堅守台灣主權的立場不會動搖,然後強化國防及與國際民主陣營合作,在對等、尊嚴的前提下,願意與對岸進行交流合作,這對台灣才有保障,對印太的和平、穩定才有幫助。",L2-01|L2-02|L2-04|L2-07|L2-08,0,3.0089616077183976,
_6c79f7c934b8_w0005,_6c79f7c934b8,01_Ho_chinatimes_news,,"[6] 侯友宜批綠貪腐 談大群館合法建物開發票繳稅 柯文哲聚焦居住正義 批賴清德百萬戶社宅恐跳票 對於對手攻擊台獨議題,賴清德則強調,中國發動戰爭,企圖併吞台灣是其國家政策,早在1949年古寧頭戰役、1959年八二三砲戰就已經發生,除早於民進黨成立之前,現場3人也都還沒出生,「不要傻傻的跟著中國定義台獨,也不要跟著中國一直檢討受害的台灣」。 [7] 賴清德還說,在中國的眼中,現在參選總統通通都是台獨的表現,反問對手是否接受這就是台獨,「難不成你們是在選特首?」。 [8] 另外,中國日前宣布台灣對中國構成貿易壁壘,賴清德說,中國原本是在明年才要完成調查,卻提前在國民黨副主席夏立言到訪中國隔天就宣布,質問侯友宜這是否為中國公然介選,能否公布夏立言此行行程。",L2-01|L2-02|L2-04|L2-05|L2-07|L2-08,0,3.008934466396979,
_13e011f3d177_w0006,_13e011f3d177,01_Ho_ltn_news,,"[7] 對於國民黨總統參選人侯友宜日前投書《外交事務》雜誌表示,兩岸之間的對話也是我們避免危機、維繫和平穩定的重要方式。 [8] 賴清德表示,相對國民黨,民進黨將維護台灣主權,不會認同「統一的幻想」(fiction of reunification),賴主張台灣應持續提升國際經貿連結,確保台灣持續做為國際經濟不可或缺的一員,以強化台灣的整體安全,「晶片及科技產業是台灣的優勢,也是台灣對國際社會的責任」。 [9] 該報導結尾指,兩岸社會的差異已日益擴大,「礦工之子」賴清德將不畏懼各項挑戰,義無反顧地付出努力,持續確保台灣民主自由的生活方式。",L2-01|L2-02|L2-05|L2-06|L2-07|L2-08,0,3.008931211213222,
_6815c5c8f366_w0007,_6815c5c8f366,01_Ho_chinatimes_news,,"[8] 侯友宜說,台灣未來前途是由2300萬人來決定,兩岸主權互不承認、治權互不否認,就用這樣條件,在中華民國憲法底下好好對話交流,才可以降低風險。 [9] 透過 Google News 侯友宜表示,尤其他最強調要降低風險,用實力確保和平,實力就是要加強國防軍備、提升自我防衛能力,嚇阻才是第一個要優先做的,「沒有嚇阻,跟人家講半天也沒有用」。 [10] 侯友宜說,為什麼要對話交流,兩岸就是因沒有對話,才會產生現在狀況,可以從最低位的民間團體、宗教文化一步一步走,走得好之後才有官方互動,官方互動大家有信任以後,就可以降低風險。",L2-01|L2-02|L2-05|L2-07|L2-08,0,3.008916772662549,
