doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status
_26087d5609ab,_26087d5609ab_u000,"卸任公職多年的前副總統連戰1月17日將出版《連戰回憶錄》,書中記錄連戰過去半世紀為兩岸關係奔走,推動兩岸和平的重要歷程,面對兩岸關係和平發展,連戰提出「三不一關鍵」,並呼籲北京當局正視中華民國政府存在的現實,唯有在此政治互信下,政治對話才能開展。",claim,,"連戰在書中表示,他很失望自己所努力打拚出來的和平願景遭到重大挫折,中國國民黨在17全大會上,把92共識及5項和平願景寫入黨綱,中國共產黨接著在18全大會也正式接受92共識,緊接著在19大及20大的報告中也都寫入92共識。",[],"[""兩岸|cross-strait""]",False,,b5079ba6a9d236a97b0746b14a8dfecf,False,02_Ke_chinatimes_news,2023-01-15 17:46:13,"卸任公職多年的前副總統連戰1月17日將出版《連戰回憶錄》,書中記錄連戰過去半世紀為兩岸關係奔走,推動兩岸和平的重要歷程,面對兩岸關係和平發展,連戰提出「三不一關鍵」,並呼籲北京當局正視中華民國政府存在的現實,唯有在此政治互信下,政治對話才能開展。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,True,KEEP
_26087d5609ab,_26087d5609ab_u002,"在兩岸分治6、70年間,對於一個中國問題採取求同存異的共識,是何其不容易。",context,"連戰在書中表示,他很失望自己所努力打拚出來的和平願景遭到重大挫折,中國國民黨在17全大會上,把92共識及5項和平願景寫入黨綱,中國共產黨接著在18全大會也正式接受92共識,緊接著在19大及20大的報告中也都寫入92共識。","連戰指出,兩岸的政治難題,無法完全從國際介入得以解決,關鍵還是兩岸之間務實面對,政治現狀的維持需要有彼此都是中國人的認同,否則現狀的改變,兩邊是一點一滴在進行,終會有擦槍走火的引爆點。",[],"[""兩岸|cross-strait""]",False,,8d10ac7b6f2f6adbdec83597d1f8d873,False,02_Ke_chinatimes_news,2023-01-15 17:46:13,"在兩岸分治6、70年間,對於一個中國問題採取求同存異的共識,是何其不容易。",True,institution_only,True,gate: strong_anchor,False,KEEP,0.649870753288269,,,True,KEEP
_26087d5609ab,_26087d5609ab_u003,"連戰指出,兩岸的政治難題,無法完全從國際介入得以解決,關鍵還是兩岸之間務實面對,政治現狀的維持需要有彼此都是中國人的認同,否則現狀的改變,兩邊是一點一滴在進行,終會有擦槍走火的引爆點。",claim,"在兩岸分治6、70年間,對於一個中國問題採取求同存異的共識,是何其不容易。","「兵凶戰危」不該是兩岸人民選擇,也不該是被迫走上的際遇,在和平環境追求發展才是正確道路。",[],"[""兩岸|cross-strait""]",False,,10d16e5e1b06120bf4981eb8bc6805f3,False,02_Ke_chinatimes_news,2023-01-15 17:46:13,"連戰指出,兩岸的政治難題,無法完全從國際介入得以解決,關鍵還是兩岸之間務實面對,政治現狀的維持需要有彼此都是中國人的認同,否則現狀的改變,兩邊是一點一滴在進行,終會有擦槍走火的引爆點。",True,institution_only,True,gate: 2 inst terms,False,KEEP,0.7355007529258728,,,True,KEEP
_26087d5609ab,_26087d5609ab_u004,"「兵凶戰危」不該是兩岸人民選擇,也不該是被迫走上的際遇,在和平環境追求發展才是正確道路。",context,"連戰指出,兩岸的政治難題,無法完全從國際介入得以解決,關鍵還是兩岸之間務實面對,政治現狀的維持需要有彼此都是中國人的認同,否則現狀的改變,兩邊是一點一滴在進行,終會有擦槍走火的引爆點。","因此對於化解政治對立與難題,政治對話已經是兩岸之間逃避不了的一條路。",[],"[""兩岸|cross-strait""]",False,,5556b5df1c7f418265e7d9bba8a75f7e,False,02_Ke_chinatimes_news,2023-01-15 17:46:13,"「兵凶戰危」不該是兩岸人民選擇,也不該是被迫走上的際遇,在和平環境追求發展才是正確道路。",True,institution_only,True,gate: strong_anchor,False,KEEP,0.5660577416419983,,,True,KEEP
_26087d5609ab,_26087d5609ab_u005,"因此對於化解政治對立與難題,政治對話已經是兩岸之間逃避不了的一條路。",context,"「兵凶戰危」不該是兩岸人民選擇,也不該是被迫走上的際遇,在和平環境追求發展才是正確道路。","連戰提及,兩岸關係的和平發展的推動與建構要有以下嚴肅的體認:一、這不僅僅是兩岸高層領導人個別所能決定;",[],"[""兩岸|cross-strait""]",False,,0ad771bc2be4e787e7701804637508e9,False,02_Ke_chinatimes_news,2023-01-15 17:46:13,"因此對於化解政治對立與難題,政治對話已經是兩岸之間逃避不了的一條路。",True,institution_only,True,gate: strong_anchor,False,KEEP,0.6410296559333801,,,True,KEEP
_26087d5609ab,_26087d5609ab_u006,"連戰提及,兩岸關係的和平發展的推動與建構要有以下嚴肅的體認:一、這不僅僅是兩岸高層領導人個別所能決定;",claim,"因此對於化解政治對立與難題,政治對話已經是兩岸之間逃避不了的一條路。",二、這不僅僅是兩岸任何政黨的歷史任務及責任;,[],"[""兩岸|cross-strait""]",False,,ba009995f3124f15c1c9e73a6c5e5fa4,False,02_Ke_chinatimes_news,2023-01-15 17:46:13,"連戰提及,兩岸關係的和平發展的推動與建構要有以下嚴肅的體認:一、這不僅僅是兩岸高層領導人個別所能決定;",True,institution_only,True,gate: strong_anchor,False,KEEP,0.6424496173858643,,,True,KEEP
_26087d5609ab,_26087d5609ab_u007,二、這不僅僅是兩岸任何政黨的歷史任務及責任;,context,"連戰提及,兩岸關係的和平發展的推動與建構要有以下嚴肅的體認:一、這不僅僅是兩岸高層領導人個別所能決定;",三、這不是國際關係的強權所能干預和阻撓;,[],"[""兩岸|cross-strait""]",False,,640575ada13f910eaa1433e6217b1fae,False,02_Ke_chinatimes_news,2023-01-15 17:46:13,二、這不僅僅是兩岸任何政黨的歷史任務及責任;,True,institution_only,True,gate: strong_anchor,False,KEEP,0.6903804540634155,,,True,KEEP
_26087d5609ab,_26087d5609ab_u009,四、最關鍵的是這是一個應訴諸於兩岸人民的意志與決心的課題。,context,三、這不是國際關係的強權所能干預和阻撓;,"連戰認為,兩岸不能迴避政治問題,這是執政者的責任,兩岸問題是綜合性與歷史性的問題,儘管現階段兩岸經濟問題很重要,但是不能迴避政治問題,因為,想把兩岸政治與經濟問題完全分開,是不可能的事,必須務實面對。",[],"[""兩岸|cross-strait""]",False,,203dffe01c066755be96db98c234cde5,False,02_Ke_chinatimes_news,2023-01-15 17:46:13,四、最關鍵的是這是一個應訴諸於兩岸人民的意志與決心的課題。,True,institution_only,True,gate: strong_anchor,False,KEEP,0.6390436291694641,,,True,KEEP
_26087d5609ab,_26087d5609ab_u010,"連戰認為,兩岸不能迴避政治問題,這是執政者的責任,兩岸問題是綜合性與歷史性的問題,儘管現階段兩岸經濟問題很重要,但是不能迴避政治問題,因為,想把兩岸政治與經濟問題完全分開,是不可能的事,必須務實面對。",claim,四、最關鍵的是這是一個應訴諸於兩岸人民的意志與決心的課題。,"連戰說,將來兩岸面臨的和平協議中的重大課題,例如:「結束敵對狀態」、「兩岸政治定位」、「台灣的國際參與」,以及「對待中華民國存在的事實」等等,這些都應在條件成熟的情況下逐步的展開對話與協商,這才是真正掌握兩岸發展所預期的最重大戰略目標。",[],"[""兩岸|cross-strait""]",False,,c76fcc4314db4aacc8f0c5915f03dfc9,False,02_Ke_chinatimes_news,2023-01-15 17:46:13,"連戰認為,兩岸不能迴避政治問題,這是執政者的責任,兩岸問題是綜合性與歷史性的問題,儘管現階段兩岸經濟問題很重要,但是不能迴避政治問題,因為,想把兩岸政治與經濟問題完全分開,是不可能的事,必須務實面對。",True,institution_only,True,gate: 2 inst terms,False,KEEP,0.6283227205276489,,,True,KEEP
_26087d5609ab,_26087d5609ab_u011,"連戰說,將來兩岸面臨的和平協議中的重大課題,例如:「結束敵對狀態」、「兩岸政治定位」、「台灣的國際參與」,以及「對待中華民國存在的事實」等等,這些都應在條件成熟的情況下逐步的展開對話與協商,這才是真正掌握兩岸發展所預期的最重大戰略目標。",claim,"連戰認為,兩岸不能迴避政治問題,這是執政者的責任,兩岸問題是綜合性與歷史性的問題,儘管現階段兩岸經濟問題很重要,但是不能迴避政治問題,因為,想把兩岸政治與經濟問題完全分開,是不可能的事,必須務實面對。","連戰向北京當局呼籲,開啟兩岸政治對話的前提,必須務實正視1949年後,兩岸分治以來中華民國政府存在的政治現實,這是翻不過的一頁,唯有在此政治互信下,政治對話才能開展,才能開創新的未來。",[],"[""兩岸|cross-strait""]",True,legislative,d7eb4fcb7d90dd99b52f0b95bbc31bf0,False,02_Ke_chinatimes_news,2023-01-15 17:46:13,"連戰說,將來兩岸面臨的和平協議中的重大課題,例如:「結束敵對狀態」、「兩岸政治定位」、「台灣的國際參與」,以及「對待中華民國存在的事實」等等,這些都應在條件成熟的情況下逐步的展開對話與協商,這才是真正掌握兩岸發展所預期的最重大戰略目標。",True,institution_only,True,gate: 4 inst terms,False,KEEP,0.6857402324676514,,,True,KEEP
