doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status
_7062b4e735e7,_7062b4e735e7_u002,"謝受訪表示,總統大選時,如果他跟鴻海集團創辦人郭台銘走近,會讓擔任多項黨職的姊姊、立委謝衣鳯非常尷尬,他退黨後,姊弟倆都好做事情。",claim,"(資料照) 2023/08/01 05:30 〔記者張聰秋、駐日特派員林翠儀/綜合報導〕被視為「挺郭派」的國民黨籍彰化縣議長謝典林昨天凌晨在臉書宣布退黨,引起政壇震撼。",至於退黨是否為了郭台銘的參選鋪路?,[],[],False,,8bdf57c5418e5a1e3e865e2671aceab5,False,03_Lai_ltn_news,2023-08-01 05:30:00,"謝受訪表示,總統大選時,如果他跟鴻海集團創辦人郭台銘走近,會讓擔任多項黨職的姊姊、立委謝衣鳯非常尷尬,他退黨後,姊弟倆都好做事情。",True,institution_only,True,gate: core_election,False,KEEP,0.5702762603759766,,,True,KEEP
_7062b4e735e7,_7062b4e735e7_u005,"國民黨總統參選人侯友宜昨起到日本訪問三天,他在東京被問到謝典林退黨時回應「尊重,令人遺憾,我會堅定自己的步伐,勇者無懼,繼續往前走」。",claim,謝典林不願回應。,"謝典林在臉書表示,因為姊姊謝衣鳯身兼國民黨中央黨部副秘書長及彰化縣黨部主委,肩負許多重責大任,令他相當不捨,但雙方「是家人,也是獨立的個體」,他不希望再讓有心人見縫插針,暫且先離開栽培他的國民黨。","[{""name"": ""侯友宜"", ""party"": ""KMT""}, {""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,d2f3ba20b03ea2bc42cc444dd267f51e,False,03_Lai_ltn_news,2023-08-01 05:30:00,"國民黨總統參選人侯友宜昨起到日本訪問三天,他在東京被問到謝典林退黨時回應「尊重,令人遺憾,我會堅定自己的步伐,勇者無懼,繼續往前走」。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.6414856910705566,,,True,KEEP
_7062b4e735e7,_7062b4e735e7_u008,"國民黨在野期間,他沒有離開過,面對明年的總統大選,他也相當認同必須團結所有力量,才能下架貪腐無能的政府,但局勢演變至今,卻變成同志間互相猜忌的肅殺氣氛。",context,"謝典林強調,國父孫中山創建民國的初衷就是「要讓人民過好日子」、「國在前,黨在後,黨應為民所用」。","身為基層黨員,他希望能夠促成在野大團結,「雖千萬人,吾往矣」。","[{""name"": ""國民黨"", ""party"": ""KMT""}]",[],False,,ab0dc3fce43eb51e02ea838ab830d171,False,03_Lai_ltn_news,2023-08-01 05:30:00,"國民黨在野期間,他沒有離開過,面對明年的總統大選,他也相當認同必須團結所有力量,才能下架貪腐無能的政府,但局勢演變至今,卻變成同志間互相猜忌的肅殺氣氛。",True,cooccur: actor×institution,True,gate: actor×inst,False,KEEP,0.5170979499816895,,,True,KEEP
_039f496a8fac,_039f496a8fac_u001,"外交部表示,這彰顯美國國會友人鍥而不捨幫助台灣的意志,目的是全方面提升台美間的合作關係。",claim,"美國第118屆國會開議至今挺台案 2023/04/12 05:30 〔記者呂伊萱/台北報導〕美國第一一八屆國會開議三個月,兩黨議員至今已提出十五項挺台法案或決議案。",外交部北美司副司長馬博元昨在外交部例會報告說明近來美國國會對台灣的支持。,[],[],False,,92fa0ed1d273710d62de15c09da38a45,False,03_Lai_ltn_news,2023-04-12 05:30:00,"外交部表示,這彰顯美國國會友人鍥而不捨幫助台灣的意志,目的是全方面提升台美間的合作關係。",True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,False,KEEP
_039f496a8fac,_039f496a8fac_u002,外交部北美司副司長馬博元昨在外交部例會報告說明近來美國國會對台灣的支持。,claim,"外交部表示,這彰顯美國國會友人鍥而不捨幫助台灣的意志,目的是全方面提升台美間的合作關係。","馬博元指出,美國第一一八屆國會從今年一月開議以來,兩院兩黨的議員頻繁訪台,包括上週末美國聯邦眾議院外交委員會主席麥考爾所率訪團,「對台支持大家有目共睹」。",[],[],False,,097ce44794676f798c0300a064f8c95e,False,03_Lai_ltn_news,2023-04-12 05:30:00,外交部北美司副司長馬博元昨在外交部例會報告說明近來美國國會對台灣的支持。,True,institution_only,True,gate: taiwanicity=2,True,KEEP,1.0,KEEP,1.0,False,KEEP
_039f496a8fac,_039f496a8fac_u003,"馬博元指出,美國第一一八屆國會從今年一月開議以來,兩院兩黨的議員頻繁訪台,包括上週末美國聯邦眾議院外交委員會主席麥考爾所率訪團,「對台支持大家有目共睹」。",claim,外交部北美司副司長馬博元昨在外交部例會報告說明近來美國國會對台灣的支持。,"統計從一月至今,已有共二十位美國國會議員訪台,每一位都明確表達對台灣的支持,顯示美國的跨黨派共識。",[],[],False,,afce9d8876b8a24addfdff64afb4378b,False,03_Lai_ltn_news,2023-04-12 05:30:00,"馬博元指出,美國第一一八屆國會從今年一月開議以來,兩院兩黨的議員頻繁訪台,包括上週末美國聯邦眾議院外交委員會主席麥考爾所率訪團,「對台支持大家有目共睹」。",True,institution_only,True,gate: strong_anchor,False,KEEP,0.5092554688453674,,,False,KEEP
_039f496a8fac,_039f496a8fac_u004,"統計從一月至今,已有共二十位美國國會議員訪台,每一位都明確表達對台灣的支持,顯示美國的跨黨派共識。",claim,"馬博元指出,美國第一一八屆國會從今年一月開議以來,兩院兩黨的議員頻繁訪台,包括上週末美國聯邦眾議院外交委員會主席麥考爾所率訪團,「對台支持大家有目共睹」。","馬博元續表示,美國新國會開議至今,已有十五項直接支持台灣的法案或決議案被提出,充分展現不遜於上一屆國會的挺台動能。",[],[],False,,ba91b0813286b556e676eceb469f70a4,False,03_Lai_ltn_news,2023-04-12 05:30:00,"統計從一月至今,已有共二十位美國國會議員訪台,每一位都明確表達對台灣的支持,顯示美國的跨黨派共識。",True,institution_only,True,gate: 2 inst terms,False,KEEP,0.5388296842575073,,,False,KEEP
_039f496a8fac,_039f496a8fac_u006,"兩院所提出的友台議案,議題涵蓋加強台美安全合作、支持台灣國際參與、加強對中國侵略的嚇阻、提升台美互動、強化台美經貿關係等各領域。",claim,"馬博元續表示,美國新國會開議至今,已有十五項直接支持台灣的法案或決議案被提出,充分展現不遜於上一屆國會的挺台動能。","目的是全方面提升台美間的合作關係,也彰顯美國國會友人鍥而不捨幫助我們的意志。",[],[],False,,73918c86036c3cfb76acd16de2c45329,False,03_Lai_ltn_news,2023-04-12 05:30:00,"兩院所提出的友台議案,議題涵蓋加強台美安全合作、支持台灣國際參與、加強對中國侵略的嚇阻、提升台美互動、強化台美經貿關係等各領域。",True,institution_only,True,gate: 2 inst terms,False,KEEP,0.5486043691635132,,,False,KEEP
_039f496a8fac,_039f496a8fac_u007,"目的是全方面提升台美間的合作關係,也彰顯美國國會友人鍥而不捨幫助我們的意志。",context,"兩院所提出的友台議案,議題涵蓋加強台美安全合作、支持台灣國際參與、加強對中國侵略的嚇阻、提升台美互動、強化台美經貿關係等各領域。","馬博元提到,這些議案當中進展最快的是「台灣保證落實法案」;",[],[],False,,e5890bc26e36559807e401ebcfdd1b00,False,03_Lai_ltn_news,2023-04-12 05:30:00,"目的是全方面提升台美間的合作關係,也彰顯美國國會友人鍥而不捨幫助我們的意志。",True,institution_only,True,gate: 2 inst terms,False,REVIEW,0.38601669669151306,,,False,KEEP
_039f496a8fac,_039f496a8fac_u009,"這個法案是要求國務院定期檢討對台交往準則並對國會提交報告,在二月廿四日提出後,一週內就獲外委會審議通過,且迅速排入院會議程,並在提出後不到一個月的三月廿二日,在眾院院會表決通過。",context,"馬博元提到,這些議案當中進展最快的是「台灣保證落實法案」;","馬博元表示,這充分彰顯這屆國會跨黨派對台灣最強勁的支持,這法案後續還有待參院審議,外交部也會繼續追蹤。",[],"[""表決|procedure"", ""院會|procedure""]",True,legislative,32e14da8674c3f3dbe31604ba1746c71,False,03_Lai_ltn_news,2023-04-12 05:30:00,"這個法案是要求國務院定期檢討對台交往準則並對國會提交報告,在二月廿四日提出後,一週內就獲外委會審議通過,且迅速排入院會議程,並在提出後不到一個月的三月廿二日,在眾院院會表決通過。",True,institution_only,True,gate: core_election,True,KEEP,1.0,KEEP,1.0,False,KEEP
