doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status
_24e25c822bb4,_24e25c822bb4_u019,"根據多項民意調查,棒球已退居美國第3受歡迎的運動,人氣不如美式足球、籃球。",context,"本季大聯盟進場人數雖成長,仍比2007年的巔峰低約10%。","希恩說:「棒球設計原意是跑壘與防守的比賽,現代棒球的跑壘與防守卻是史上最少。」 透過 Google News 紐時新聞簡報作者認為,大聯盟可更積極改善三振過多的問題,例如限制每隊陣容只能有11名投手。",[],[],False,,b4332cb64b67f330bfbef6253a9a3f5c,False,03_Lai_chinatimes_news,2023-10-16 07:14:00,"根據多項民意調查,棒球已退居美國第3受歡迎的運動,人氣不如美式足球、籃球。",True,institution_only,False,,False,DROP,0.11995154619216919,DROP,-0.004624664783477783,False,REVIEW
_5072ab381178,_5072ab381178_u002,"新北市政府今天發布新聞稿指出,執政黨舉行記者會誣指新北市政府行政不中立、甚至誣陷工務局專業鑑定資料涉及造假,是以政治凌駕專業的作為,令人遺憾。",claim,"民進黨新北市議員卓冠廷質疑,衛星圖有自己的座標定位點,應無法套用到不同的年份。","市府表示,為求嚴謹審慎,工務局以「現在」的萬里中福84號門牌建物,利用Google Map定位座標(25.170866,121.676031),再比對內政部國土測繪中心平台歷史圖資和農業部林業及自然保育署航測及遙測分署的航攝圖,並到現場勘查確認現況建物結構形式等方式。",[],[],False,,5fc219523e25048adf40a07cfbbdaa0b,False,03_Lai_chinatimes_news,2023-12-26 22:58:00,"新北市政府今天發布新聞稿指出,執政黨舉行記者會誣指新北市政府行政不中立、甚至誣陷工務局專業鑑定資料涉及造假,是以政治凌駕專業的作為,令人遺憾。",True,institution_only,False,,False,KEEP,0.48156362771987915,,,False,REVIEW
_5072ab381178,_5072ab381178_u003,"市府表示,為求嚴謹審慎,工務局以「現在」的萬里中福84號門牌建物,利用Google Map定位座標(25.170866,121.676031),再比對內政部國土測繪中心平台歷史圖資和農業部林業及自然保育署航測及遙測分署的航攝圖,並到現場勘查確認現況建物結構形式等方式。",claim,"新北市政府今天發布新聞稿指出,執政黨舉行記者會誣指新北市政府行政不中立、甚至誣陷工務局專業鑑定資料涉及造假,是以政治凌駕專業的作為,令人遺憾。","市府表示,經過交互比對分析,反推出建物在定位點過往年代的歷史變化,同時在圖資判讀時,已將比例尺、定位點的因素考慮進去,並採用絕對值的座標進行比對。",[],[],False,,4c9b1efa037885b7dbf079388075cb68,False,03_Lai_chinatimes_news,2023-12-26 22:58:00,"市府表示,為求嚴謹審慎,工務局以「現在」的萬里中福84號門牌建物,利用Google Map定位座標(25.170866,121.676031),再比對內政部國土測繪中心平台歷史圖資和農業部林業及自然保育署航測及遙測分署的航攝圖,並到現場勘查確認現況建物結構形式等方式。",True,institution_only,False,,False,REVIEW,0.20681630074977875,,,False,REVIEW
_57699c497be5,_57699c497be5_u006,"「百合花」的表演通常會融入電吉他、爵士鼓等樂器,但林奕碩表示,這場在新加坡的表演使用傳統打擊樂器與木吉他,編曲略有調整,呈現貼近原聲的版本。",claim,"「百合花」這次到新加坡是首度海外演出,他說,「大家都不認識我們」,也許可以嘗試將創作故事與演出同時呈現的形式。","談到首次海外演出選在新加坡的原因,陳奕欣說,樂團創作使用的語言是閩南話,一直想把音樂帶到有相似文化的地方,而閩南話跟福建話很像,希望在新加坡接觸可能對閩南語創作歌曲有興趣的聽眾。",[],[],True,legislative,533d42443fd1e8441e636103dfe9d4c3,False,03_Lai_chinatimes_news,2023-04-28 12:08:00,"「百合花」的表演通常會融入電吉他、爵士鼓等樂器,但林奕碩表示,這場在新加坡的表演使用傳統打擊樂器與木吉他,編曲略有調整,呈現貼近原聲的版本。",True,institution_only,False,,False,DROP,0.06017656624317169,,,False,REVIEW
_9b115fa91652,_9b115fa91652_u011,在台灣議題上的歧見是美中關係一大引爆點。,context,"美國受國內法律約束,有對台灣提供防衛所需武器的義務。","法新社報導,共組擬議的跨黨聯盟拉下執政民進黨的計畫於最後一刻戲劇性破局後,台灣兩個在野黨今天分別登記參加明年1月的總統大選。",[],[],False,,66db1cce7d6cfd3bdcad716cde453d3c,False,03_Lai_chinatimes_news,2023-11-24 19:45:00,在台灣議題上的歧見是美中關係一大引爆點。,True,institution_only,False,,False,KEEP,0.48276111483573914,,,False,REVIEW
_476e54a294f6,_476e54a294f6_u004,"邱泰源表示,台灣的醫療體系完全符合世界局勢,基層醫療醫師可以做醫療的工作,在防疫也能加強。",claim,"演講會首先由理事長林逸民介紹福和會的組織,其次由立委、醫師邱泰源介紹台灣防疫與醫界現況、民報創辦人、醫師陳永興演講2024年總統大選台灣現況以及由退役少將、前國防大學政戰學院院長余宗基以「面對台海戰爭危機與備戰現況」為題發表演說。","所以這次COVID-19(2019冠狀病毒疾病)疫情期間,醫師都擔任第一線防疫的任務,他認為台灣的家庭醫師制度有非常大的成效。",[],[],False,,ac52bfe8add6fd7ac6d29b64f23e7b6a,False,03_Lai_chinatimes_news,2023-08-28 01:00:00,"邱泰源表示,台灣的醫療體系完全符合世界局勢,基層醫療醫師可以做醫療的工作,在防疫也能加強。",True,institution_only,False,,False,REVIEW,0.24631817638874054,,,False,REVIEW
_476e54a294f6,_476e54a294f6_u013,"有關台灣的安全議題,余宗基在演講表示,此次訪日也拜會了日本的多位退將,他發現除了大家討論的「台灣有事即日本有事」,日方也慢慢地建立起「日本有事即台灣有事」的概念。",claim,"陳永興最後強調,即使賴清德穩操勝券,但仍要呼籲旅日台僑踴躍回台投票,讓賴清德得票率衝上6成。","因為美日兵推結果都會發現,中共一旦要攻打台灣,必先拿下美日周邊基地,日本必然先受到攻擊。",[],[],False,,89884bbb19e7eb5108dcc3494497fa32,False,03_Lai_chinatimes_news,2023-08-28 01:00:00,"有關台灣的安全議題,余宗基在演講表示,此次訪日也拜會了日本的多位退將,他發現除了大家討論的「台灣有事即日本有事」,日方也慢慢地建立起「日本有事即台灣有事」的概念。",True,institution_only,False,,False,KEEP,0.4824909269809723,,,False,REVIEW
_476e54a294f6,_476e54a294f6_u017,"被媒體問及美國前印太司令戴維森(Philip Davidson)預測2027年共軍會武力犯台一事,余宗基說:「變數很大」。",claim,"他認為,美日韓防衛機制成形,而台灣成為此一防衛機制的核心議題,台灣周邊有很多防衛機制正在形成,而台灣安全會被重覆保護,台海安全和地位已大幅提高。","他分析指出,中國目前內憂外患,經濟狀況非常糟,當然有可能透過對外發動戰爭來轉移內部的注意力,但綜觀當前國際情勢,中共若貿然以武力來解決台海問題,勢必遭到重大挫敗。",[],[],False,,47fdbbc5d55cd97254a760dca6674c0a,False,03_Lai_chinatimes_news,2023-08-28 01:00:00,"被媒體問及美國前印太司令戴維森(Philip Davidson)預測2027年共軍會武力犯台一事,余宗基說:「變數很大」。",True,institution_only,False,,False,KEEP,0.44376665353775024,,,False,REVIEW
_476e54a294f6,_476e54a294f6_u022,福和會一行明天將與日本國會議員交流。,context,"透過 Google News 今晚宴會最後拍攝集合照時,全體還高喊「賴清德凍蒜」。",福和會日前在關西地區分別與京都市長門川大作、滋賀縣知事三日月大造交流。,[],[],False,,bdf041a212d2682c13110a326548e2a7,False,03_Lai_chinatimes_news,2023-08-28 01:00:00,福和會一行明天將與日本國會議員交流。,True,institution_only,False,,False,REVIEW,0.3095661401748657,,,False,REVIEW
_476e54a294f6,_476e54a294f6_u024,"對於在疫情期間,福和會熱心捐贈醫療物資,這兩位日本地方首長都表示感謝。",claim,福和會日前在關西地區分別與京都市長門川大作、滋賀縣知事三日月大造交流。,"(編輯:何宏儒)1120828 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",[],[],False,,d8948148deb49a13701fad6e50e91f52,False,03_Lai_chinatimes_news,2023-08-28 01:00:00,"對於在疫情期間,福和會熱心捐贈醫療物資,這兩位日本地方首長都表示感謝。",True,institution_only,False,,False,REVIEW,0.2604638934135437,,,False,REVIEW
_a509f181eb75,_a509f181eb75_u007,"另一方面,僅有5%支持度的郭台銘就算支持柯陣營,頂多讓侯柯拉回僵持局面。",claim,"東海大學政治學系教授沈有忠認為,侯友宜經幾場造勢動員,支持度已回升,但能否形成顯著棄保效果,關鍵仍在後續民調能否拉開和柯文哲的差距。","沈有忠說,影響選戰關鍵在於投票率高低、中間選民支持意向及藍綠基本盤是否有辦法完全歸隊。",[],[],False,,0e5269388d24a7c7aa29e4dd761415e4,False,03_Lai_chinatimes_news,2023-11-24 17:46:00,"另一方面,僅有5%支持度的郭台銘就算支持柯陣營,頂多讓侯柯拉回僵持局面。",True,institution_only,False,,False,KEEP,0.46472448110580444,,,False,REVIEW
_501eb38ac283,_501eb38ac283_u006,"他也表示,結合昔日巡山祈福文化習俗的「九份紅燈籠祭」,今年第1次舉辦就獲得美國國際獎項協會(IAA)的「繆思創意獎(MUSE Creative Awards)」的肯定,因此,明年確定將會擴大續辦。",claim,"透過 Google News 楊宗珉表示,海洋獨立音樂大賞停辦後,後續仍會舉辦河海音樂祭,在淡水漁人碼頭及新北大都會公園等地,提供獨立樂團展演的舞台空間。","(編輯:李錫璋)1120509 公館海邊的卡夫卡孵育獨立音樂17年 2023年1月熄燈 大港開唱2天吸6萬人 柯有倫登台獻歌給已故好友小鬼 貢寮音樂祭永久停辦 賴品妤:市府擺爛我來協助 貢寮海祭會前賽30強 7/21選出10隊角逐決賽 2023/05/12 12:38 2023/05/10 21:58 2023/05/10 20:37 2023/05/09 18:09 本網站之文字、圖片及影音,非經授權,不得轉載、公開播送或公開傳輸及利用。",[],[],False,,87ac70f3f89bb6ae36deb28011a2b2b3,False,03_Lai_chinatimes_news,2023-05-09 18:09:00,"他也表示,結合昔日巡山祈福文化習俗的「九份紅燈籠祭」,今年第1次舉辦就獲得美國國際獎項協會(IAA)的「繆思創意獎(MUSE Creative Awards)」的肯定,因此,明年確定將會擴大續辦。",True,institution_only,False,,False,REVIEW,0.14887197315692902,KEEP,0.5041425824165344,False,REVIEW
_4664f26174a4,_4664f26174a4_u011,"最後他以蔣經國曾說過的「逆境堅定力、風雨生信心」,強調要找回中華民國的美,找回台灣人的好,讓政黨輪替,找回下一代共同希望與未來。",claim,"侯友宜表示,他已經做好準備,要回應民心思變、政黨輪替的聲音,未來他會在所有行程中,拿出符合台灣的作法,順應世界潮流,贏回人民對政府的信心;",(編輯:郭無患)1120520 蔡總統拋領導人5大條件 肯定賴清德很多特質適合 柯文哲:年輕人看不見希望 我們不能這樣就算了 「柯珊配」無望?,[],[],False,,787f84ab0ef2e4db5873a133458d65a1,False,03_Lai_chinatimes_news,2023-05-20 11:53:00,"最後他以蔣經國曾說過的「逆境堅定力、風雨生信心」,強調要找回中華民國的美,找回台灣人的好,讓政黨輪替,找回下一代共同希望與未來。",True,institution_only,False,,False,KEEP,0.6251621246337891,,,False,REVIEW
_1cb531d0c1b8,_1cb531d0c1b8_u000,"泰國擬在泰南啟動陸橋計畫 連結印度洋和太平洋 2023/10/18 21:38 (中央社記者呂欣憓曼谷18日專電)泰國新總理賽塔今天在中國的一帶一路國際合作高峰論壇表示,已經指示內閣提出具體的研究和執行計畫,打造連結泰國南部春蓬府(Chumphon)和拉廊府(Ranong)的陸橋計畫。",claim,,"賽塔(Srettha Thavisin)自9月5日上任後,馬不停蹄造訪許多國家,第一個出訪行程是9月19日至26日在美國紐約舉行的聯合國大會,接著在9月28日造訪柬埔寨,10月8日到12日訪問香港、汶萊、馬來西亞和新加坡。",[],[],False,,1abdb7ff2f1c31ea7254a515b4eb602c,False,03_Lai_chinatimes_news,2023-10-18 21:38:00,"泰國擬在泰南啟動陸橋計畫 連結印度洋和太平洋 2023/10/18 21:38 (中央社記者呂欣憓曼谷18日專電)泰國新總理賽塔今天在中國的一帶一路國際合作高峰論壇表示,已經指示內閣提出具體的研究和執行計畫,打造連結泰國南部春蓬府(Chumphon)和拉廊府(Ranong)的陸橋計畫。",True,institution_only,False,,False,REVIEW,0.2731947898864746,,,False,REVIEW
_1cb531d0c1b8,_1cb531d0c1b8_u002,"本月16日到19日,賽塔再應中國國務院總理李強邀請赴中國訪問,並接受中國國家主席習近平邀請,參加17日和18日於北京舉行的「一帶一路」國際合作高峰論壇。",context,"賽塔(Srettha Thavisin)自9月5日上任後,馬不停蹄造訪許多國家,第一個出訪行程是9月19日至26日在美國紐約舉行的聯合國大會,接著在9月28日造訪柬埔寨,10月8日到12日訪問香港、汶萊、馬來西亞和新加坡。",賽塔在會中發表關於綠色經濟和永續發展的演講。,[],[],False,,3c3bd966ef16c063bd29f5370939048b,False,03_Lai_chinatimes_news,2023-10-18 21:38:00,"本月16日到19日,賽塔再應中國國務院總理李強邀請赴中國訪問,並接受中國國家主席習近平邀請,參加17日和18日於北京舉行的「一帶一路」國際合作高峰論壇。",True,institution_only,False,,False,REVIEW,0.36385834217071533,,,False,REVIEW
_1cb531d0c1b8,_1cb531d0c1b8_u003,賽塔在會中發表關於綠色經濟和永續發展的演講。,context,"本月16日到19日,賽塔再應中國國務院總理李強邀請赴中國訪問,並接受中國國家主席習近平邀請,參加17日和18日於北京舉行的「一帶一路」國際合作高峰論壇。","泰國總理府發言人柴伊(Chai Wacharonke)指出,賽塔今天在論壇中表示,泰國相信綠色發展計畫對於一帶一路計畫是有必要的,他已經指示內閣提出具體的研究和執行計畫,打造一座陸橋,可以連結左側的安達曼海和印度洋,到右側的泰國灣以及太平洋。",[],[],False,,7a16f16b5f6a698689e8745c67bb7246,False,03_Lai_chinatimes_news,2023-10-18 21:38:00,賽塔在會中發表關於綠色經濟和永續發展的演講。,True,institution_only,False,,False,REVIEW,0.3236239552497864,,,True,REVIEW
