doc_id,unit_id,sentence,role,prev,next,speakers,targets,proc_symbolic_flag,event_phase,unit_hash,unit_dup_flag,source,date,preprocessed_text,hard_rule_keep,hard_rule_reason,policy_gate,policy_gate_reason,priority_keep,semantic_status,semantic_similarity,nli_status,nli_score,key_hit,final_status
_536d9f0875ad,_536d9f0875ad_u005,(圖/翻攝自李千娜YouTube頻道) 更多新聞:林志玲國慶消失!,context,祈錦鈅砸百萬加拿大待產 腫痛纏身嘆:真可怕 李千娜對於黃尚禾準備的求婚驚喜感動不已。,"苦苓等「20名藝人賀文」結果曝 網嘆:他最值得讚 李千娜聽到爸媽以及兒女的祝福,更是激動哭紅雙眼,一旁的黃尚禾也強忍淚水看著。",[],[],False,,2aa773d406f82186bfa8b76effbdc019,False,03_Lai_tvbs_news,2023-10-11 11:01:00,(圖/翻攝自李千娜YouTube頻道) 更多新聞:林志玲國慶消失!,True,institution_only,False,,False,KEEP,0.5155115723609924,,,True,REVIEW
_2391dd0b6fcc,_2391dd0b6fcc_u005,(圖/薩泰爾娛樂) 更多新聞:郭璽痛哭下跪要選民覺醒 罵她「老女人、賣國賊」馬文君喊告 更多新聞:史上最難預測大選!,context,"接著3人聊到在副手辯論時,吳欣盈認為自己的表現是第一名,Albee便好奇:「妳覺得妳勝過其他兩位的地方是什麼?」吳欣盈則回答,她更重視年輕人,並說「我覺得台灣年輕人真的非常辛苦,流血流汗卻看不到未來、賺不到錢,什麼都漲就是薪水沒漲。」 更多新聞:賴清德競總批造謠 趙少康「舉證反擊」:解釋不了就喊造謠 吳欣盈登上《夜夜秀》。",這組合「爆發力驚人」他估:恐灰姑娘效應 2024總統大選倒數 獨家分析盡在TVBS 2023國內外10大新聞哪個議題最有感?,[],[],False,,7d80cb9069a2ab93d81ac06695a7dfd9,False,03_Lai_tvbs_news,2024-01-08 21:36:00,(圖/薩泰爾娛樂) 更多新聞:郭璽痛哭下跪要選民覺醒 罵她「老女人、賣國賊」馬文君喊告 更多新聞:史上最難預測大選!,True,institution_only,False,,False,KEEP,0.7475535869598389,,,True,REVIEW
_e287db3e88f1,_e287db3e88f1_u001,"4月10日將開放ATM現領,屆時將有15家金融機構,超過2.6萬部機台提供服務,但民眾要認明有張貼「識別貼紙」才可領到6000元,財政部次長阮清華也將於今(7)日上午對外詳細說明,先幫大家統整6大注意事項。",claim,"普發現金6000元,已有640萬名民眾選擇「登記入帳」另外有430萬人屬於直接入帳,這意味著全台還有1000多萬人可能採取實體管道兌領。","ATM領現金需要攜帶物品以及流程,還要注意提款機上是否貼有「識別貼紙」。",[],[],False,,5f389ebb91c96c95f7cdf24dd4cc33ab,False,03_Lai_tvbs_news,2023-04-07 08:29:00,"4月10日將開放ATM現領,屆時將有15家金融機構,超過2.6萬部機台提供服務,但民眾要認明有張貼「識別貼紙」才可領到6000元,財政部次長阮清華也將於今(7)日上午對外詳細說明,先幫大家統整6大注意事項。",True,institution_only,False,,False,REVIEW,0.32667750120162964,,,False,REVIEW
_e287db3e88f1,_e287db3e88f1_u003,(圖/翻攝自財政部臉書) 未滿13歲可由父母或監護人代領。,context,"ATM領現金需要攜帶物品以及流程,還要注意提款機上是否貼有「識別貼紙」。","(圖/翻攝自財政部臉書) 1.將本人/代領人提款卡插入ATM機台後 2.插入提款卡之後,點選「全民共享普發現金」後輸入提款卡密碼 3.輸入持卡人身分證統一編號及居留證統一證號及發放對象健保卡號 4.交易成功後領取現金6,000元另外,統整各家銀行祭出的以下優惠:台新銀行使用台新ATM領6000元的話,完成即可參加抽獎,最高可抽台新 Point 6000 點(1 點等於新台幣 1 元)並可獲得全家 Let’s Café’ 及私品茶只指定飲品同價位買一送一、OK 超商大悲莊園級美式 6 折,",[],[],False,,e780585f1c84de96f7af4a0d3fc2c610,False,03_Lai_tvbs_news,2023-04-07 08:29:00,(圖/翻攝自財政部臉書) 未滿13歲可由父母或監護人代領。,True,institution_only,False,,False,REVIEW,0.30774611234664917,,,False,REVIEW
_9953158945c9,_9953158945c9_u002,"若賴侯單挑對決,賴獲44.4%支持度,小勝侯的40.2%,兩人僅差距4個百分點左右。",claim,藍綠白三方競逐下賴清德支持度39.3%、侯友宜27.8%、民眾黨主席柯文哲18.2%;,戲劇人氣夯品WL Coffee濾掛組!,[],[],False,,84cdc0f7a8a8a24b60b6266be111f665,False,03_Lai_tvbs_news,2023-03-15 12:32:00,"若賴侯單挑對決,賴獲44.4%支持度,小勝侯的40.2%,兩人僅差距4個百分點左右。",True,institution_only,False,,False,REVIEW,0.37725555896759033,,,False,REVIEW
_2a3dbce9c73b,_2a3dbce9c73b_u006,"(圖/民視提供) 下載新聞APP,找到通關密語拿大獎 加LINE免費刮刮樂,天天拿千元禮券 口罩解封!",context,"(圖/民視提供) 王瞳為了老公艾成冥誕的禮物,已經祕密準備1個月。",「貴妃美容功」讓你脫口罩更美!,[],[],False,,ed7f1682e43d61bb9be6cfd4f09950e2,False,03_Lai_tvbs_news,2023-05-01 21:18:00,"(圖/民視提供) 下載新聞APP,找到通關密語拿大獎 加LINE免費刮刮樂,天天拿千元禮券 口罩解封!",True,institution_only,False,,False,REVIEW,0.36520981788635254,,,False,REVIEW
_2a3dbce9c73b,_2a3dbce9c73b_u007,「貴妃美容功」讓你脫口罩更美!,context,"(圖/民視提供) 下載新聞APP,找到通關密語拿大獎 加LINE免費刮刮樂,天天拿千元禮券 口罩解封!",👉早上空腹喝黑咖啡的真相 👉代謝出狀況?,[],[],False,,a2bccaef0153d93be6e66e6b8b6b261d,False,03_Lai_tvbs_news,2023-05-01 21:18:00,「貴妃美容功」讓你脫口罩更美!,True,institution_only,False,,False,REVIEW,0.24282608926296234,,,False,REVIEW
_fae08da19232,_fae08da19232_u004,這裡先發錢「每人7200」 快刷存摺 政府宣布2類人加碼補助。,context,這裡先發錢「每人7200」 快刷存摺 更多新聞:普發6千再等等!,(示意圖/Shutterstock達志影像) 更多新聞:全民普發6千!,[],[],False,,f70db330cd2fdd26dee463a762debcd7,False,03_Lai_tvbs_news,2023-01-16 07:37:00,這裡先發錢「每人7200」 快刷存摺 政府宣布2類人加碼補助。,True,institution_only,False,,False,REVIEW,0.2995591163635254,,,False,REVIEW
_fae08da19232,_fae08da19232_u007,百萬網紅不忍了首發聲 弱勢民眾的生活補助延續加發1年。,context,各縣市加碼紅包一次看 這裡最高爽領5.2萬 更多新聞:「具俊曄離婚大S」影片衝上YT發燒第4 真相曝傻爆眼 更多新聞:大尺度「9秒吞吐片」驚爆流出!,(示意圖/TVBS) 更多新聞:下班買爆!,[],[],False,,141b56636706bc808660c2d9f2a826b8,False,03_Lai_tvbs_news,2023-01-16 07:37:00,百萬網紅不忍了首發聲 弱勢民眾的生活補助延續加發1年。,True,institution_only,False,,False,REVIEW,0.333191454410553,,,False,REVIEW
_fae08da19232,_fae08da19232_u010,"沖繩機票在等你了 跟著TVBS一同回顧2022國內外10大新聞,哪個議題你最有感?",context,威力彩飆5.1億 3生肖「財運旺」爽中獎過好年 快加TVBS娛樂頭條好友!,唐綺陽解析上半年12星座運勢 「這星座」財運超旺 !,[],[],False,,1100ce623972b4860846b768f4db101b,False,03_Lai_tvbs_news,2023-01-16 07:37:00,"沖繩機票在等你了 跟著TVBS一同回顧2022國內外10大新聞,哪個議題你最有感?",True,institution_only,False,,False,REVIEW,0.392902135848999,,,False,REVIEW
